episode,reward,mttd,mttr,fpr,csr,compromised
1,-91.95,5,200,5.3125,0,6
2,-139.19,5,55,4.3056,1,1
3,-125.62,6,46,5.4800,1,1
4,-709.64,9,200,5.0139,0,0
5,-140.99,31,37,8.3889,1,2
6,-658.69,7,200,5.1615,0,0
7,-665.70,10,200,6.0268,0,0
8,-683.87,11,200,5.6860,0,0
9,2.98,4,6,5.0000,1,4
10,-190.36,9,61,6.7667,1,1
11,-141.60,13,45,6.6087,1,2
12,-707.14,5,200,5.3507,0,0
13,-92.45,8,35,5.2500,1,1
14,-58.52,9,200,5.5556,0,5
15,-86.50,17,42,5.8125,1,1
16,-34.37,10,12,14.0000,1,1
17,-207.21,47,68,5.2326,1,2
18,-191.83,10,64,6.0000,1,1
19,-69.97,14,33,4.2000,1,1
20,-605.39,9,200,4.5111,0,0
21,-125.63,8,52,3.4390,1,1
22,-75.36,9,35,3.8261,1,4
23,-243.03,11,87,4.7778,1,1
24,-77.55,6,37,4.0455,1,1
25,-64.57,10,200,5.3636,0,7
26,-129.99,16,43,5.6800,1,1
27,-54.24,7,200,5.6250,0,3
28,-132.60,9,200,6.0952,0,4
29,-590.54,21,200,4.1571,0,0
30,-109.72,13,38,5.6190,1,1
31,-30.56,5,200,4.4000,0,7
32,-143.12,9,47,5.5357,1,1
33,-678.87,12,200,5.0292,0,0
34,-123.51,7,43,4.9286,1,1
35,-106.15,22,39,4.2963,1,1
36,-40.07,10,19,4.9000,1,2
37,-127.95,8,200,6.5789,0,4
38,-57.15,8,24,5.9167,1,1
39,-629.85,16,200,4.7612,0,0
40,-22.82,6,6,16.5000,1,1
41,-104.22,6,38,5.5238,1,1
42,-605.46,8,200,4.6260,0,0
43,-565.72,22,200,4.5118,0,0
44,-180.19,5,56,6.0312,1,1
45,-174.13,8,66,4.5952,1,1
46,-148.70,9,59,3.9024,1,1
47,-349.20,13,114,5.8226,1,1
48,-67.35,7,35,4.7647,1,1
49,-131.05,26,51,4.5484,1,1
50,-70.71,7,27,5.5714,1,1
51,-129.57,10,57,4.5312,1,1
52,-228.95,20,80,4.9388,1,1
53,-178.34,8,82,3.7692,1,1
54,-38.33,6,23,3.8462,1,1
55,-176.86,7,75,4.0213,1,1
56,-42.72,5,200,4.8571,0,5
57,-523.47,12,200,4.2846,0,0
58,-19.75,4,17,4.6667,1,1
59,-62.72,12,28,5.2143,1,1
60,-33.40,11,200,8.0000,0,5
61,-33.32,8,200,1.9231,0,3
62,-178.09,10,75,4.1556,1,1
63,-94.70,10,46,3.6552,1,1
64,-97.12,10,47,4.1923,1,1
65,-96.35,5,57,3.4839,1,2
66,-428.86,9,200,3.4880,0,0
67,-82.47,8,200,4.5882,0,4
68,-56.50,24,50,1.8889,1,1
69,-138.07,7,69,3.6190,1,1
70,-306.04,8,200,2.6491,0,0
71,-84.56,9,58,2.6286,1,1
72,-16.62,16,16,3.2500,1,1
73,-134.23,7,93,2.8936,1,1
74,-53.43,14,200,1.7586,0,6
75,-40.90,14,42,1.7586,1,1
76,-191.42,37,121,2.2529,1,1
77,-47.68,12,200,3.0000,0,3
78,-66.53,8,57,2.1818,1,1
79,-17.17,10,15,2.7273,1,3
80,-288.28,11,200,2.2868,0,0
81,-175.67,7,124,2.6429,1,1
82,-311.98,18,200,2.6303,0,0
83,-25.00,200,200,2.0000,0,5
84,-84.80,9,66,2.6216,1,1
85,-48.44,9,200,3.3636,0,8
86,-93.32,6,59,2.8857,1,1
87,-133.36,16,85,2.4727,1,1
88,-57.18,25,69,1.6222,1,1
89,-70.84,10,71,1.9556,1,2
90,-100.53,24,86,2.3000,1,1
91,-60.14,4,64,2.0000,1,1
92,-65.85,4,48,3.0741,1,1
93,-58.88,9,46,2.0571,1,1
94,-69.45,30,67,1.7174,1,1
95,-50.72,13,42,2.4231,1,1
96,-62.35,16,56,2.1429,1,1
97,-129.70,13,104,2.8148,1,1
98,-22.12,9,27,2.5714,1,1
99,-19.27,8,25,2.0714,1,1
100,-66.79,23,67,2.0811,1,1
101,-142.20,30,103,2.6557,1,1
102,-250.88,11,200,2.0480,0,0
103,-25.20,8,200,3.6667,0,7
104,-69.88,19,67,2.7742,1,1
105,-54.34,17,46,3.0000,1,1
106,-78.23,12,71,1.8039,1,2
107,-7.21,8,24,1.1176,1,1
108,-51.63,16,42,1.9032,1,3
109,-258.11,11,200,2.0469,0,0
110,-121.74,10,120,1.8429,1,1
111,-81.60,17,71,2.0227,1,1
112,-19.36,11,200,1.4444,0,5
113,-92.91,10,96,1.6825,1,1
114,-94.93,10,76,2.5000,1,1
115,-31.00,15,35,2.1364,1,3
116,-99.20,20,96,2.0000,1,1
117,-46.46,14,61,1.8485,1,1
118,-86.51,16,79,2.1522,1,1
119,-17.29,8,31,1.6087,1,1
120,-53.43,12,62,1.7692,1,2
121,-65.90,10,49,2.7143,1,1
122,-186.57,17,147,2.0098,1,1
123,-80.60,7,69,2.4865,1,1
124,-153.18,47,136,1.7849,1,1
125,-14.37,12,14,3.4286,1,1
126,-94.50,11,83,1.9643,1,1
127,-104.33,14,100,1.8095,1,1
128,-112.67,5,90,2.1000,1,1
129,-232.16,9,185,2.1947,1,1
130,-59.20,24,98,1.2500,1,1
131,-6.09,18,28,0.8333,1,2
132,-56.92,11,43,2.9545,1,1
133,-74.53,13,51,3.4444,1,1
134,-255.24,15,200,2.0153,0,0
135,-28.09,16,28,3.1667,1,5
136,-74.19,7,73,1.8431,1,1
137,-49.45,10,57,1.8824,1,1
138,-54.00,7,41,2.1379,1,2
139,-62.71,33,74,1.5686,1,1
140,-143.44,10,102,2.7931,1,1
141,-29.42,9,33,2.8667,1,1
142,-104.13,19,118,1.4375,1,1
143,-178.57,16,118,2.4304,1,1
144,-44.07,4,63,1.8125,1,1
145,-78.30,7,74,2.1500,1,1
146,-32.72,13,200,2.0000,0,8
147,-112.51,20,135,1.5500,1,1
148,-32.27,8,45,2.2000,1,1
149,-75.84,8,64,3.0000,1,1
150,-68.31,16,200,1.4750,0,4
151,-81.86,4,86,1.4394,1,1
152,-34.12,18,200,1.3750,0,6
153,-11.24,14,20,1.4286,1,2
154,-104.72,26,85,1.8871,1,2
155,-51.65,11,75,1.5854,1,1
156,-41.33,15,75,1.0556,1,1
157,-245.78,13,200,2.0894,0,0
158,-32.48,5,37,1.6667,1,1
159,-40.93,23,31,2.4762,1,1
160,-48.92,11,59,1.7000,1,1
161,-49.58,42,200,1.1220,0,2
162,-158.86,41,155,2.0241,1,1
163,-132.19,14,134,1.7317,1,1
164,-228.49,6,200,1.8943,0,0
165,-25.23,9,34,2.3750,1,1
166,-224.75,15,200,1.7829,0,0
167,-17.04,8,26,1.6250,1,4
168,-97.71,25,83,2.0189,1,1
169,-80.48,14,69,2.3415,1,2
170,-22.62,15,15,2.8182,1,1
171,-101.97,11,94,2.0000,1,1
172,-230.12,26,200,1.8092,0,0
173,-252.52,9,200,1.9104,0,0
174,-36.40,8,42,2.0417,1,1
175,-39.14,13,57,1.6429,1,1
176,-79.02,15,96,1.5424,1,1
177,-73.37,15,66,1.7600,1,1
178,-189.53,19,166,2.1134,1,1
179,-76.78,10,79,1.5273,1,1
180,-279.65,23,200,2.2117,0,0
181,-141.06,11,155,1.9302,1,1
182,-49.66,24,54,2.0312,1,1
183,-99.60,11,92,2.0169,1,1
184,-193.30,24,200,1.6942,0,0
185,-94.45,23,85,2.2857,1,1
186,-166.73,9,113,2.3378,1,1
187,-226.11,15,200,1.6014,0,0
188,-67.78,8,76,1.6207,1,1
189,-48.37,20,41,2.4231,1,1
190,-255.06,21,200,2.0726,0,0
191,-50.50,15,46,1.8710,1,2
192,-61.11,26,45,3.9444,1,2
193,-97.44,16,83,1.9474,1,1
194,-14.83,20,27,1.4000,1,2
195,-77.47,11,61,1.9111,1,1
196,-101.72,13,75,2.2308,1,1
197,-77.87,30,200,3.5714,0,4
198,-91.17,7,50,2.6410,1,1
199,-70.62,59,59,2.6061,1,1
200,-58.31,21,44,5.3846,1,2
201,-27.23,4,200,2.1000,0,5
202,-251.34,14,200,2.0667,0,0
203,-46.00,8,30,2.6500,1,3
204,-232.98,14,200,1.9504,0,0
205,-62.14,12,60,1.6889,1,1
206,-105.44,38,82,2.2308,1,1
207,-37.78,6,46,1.4000,1,1
208,-54.72,17,48,2.4667,1,2
209,-72.67,12,55,2.5882,1,1
210,-43.72,30,39,2.2727,1,1
211,-220.58,11,200,1.5987,0,0
212,-89.93,4,92,1.8727,1,1
213,-61.29,17,59,1.5435,1,2
214,-83.88,6,63,2.2558,1,2
215,-89.66,12,53,2.7027,1,1
216,-253.66,4,200,2.1680,0,0
217,-158.29,24,103,2.7015,1,1
218,-151.55,23,145,1.9762,1,1
219,-89.40,9,82,2.0000,1,1
220,-5.37,14,31,0.9444,1,1
221,-30.44,6,200,1.3333,0,4
222,-34.41,10,42,2.2857,1,2
223,-50.03,13,44,2.5556,1,2
224,-233.70,7,200,1.7660,0,0
225,-69.36,13,65,1.7447,1,1
226,-119.99,59,123,1.9552,1,1
227,-86.42,14,74,2.3256,1,2
228,-140.76,13,107,2.0704,1,1
229,-92.39,41,59,2.9459,1,1
230,-32.32,11,200,2.6667,0,6
231,-306.72,28,200,2.7719,0,0
232,-286.98,10,200,2.0714,0,0
233,-74.11,28,200,2.8462,0,5
234,-29.64,6,200,3.0000,0,5
235,-39.45,12,33,3.0000,1,2
236,-57.31,15,60,1.9189,1,1
237,-53.63,15,200,2.2273,0,4
238,-72.23,9,72,1.7885,1,1
239,-6.82,4,4,16.0000,1,1
240,-117.09,13,104,1.9286,1,1
241,-129.19,9,94,2.5000,1,1
242,-54.26,11,61,2.3448,1,1
243,-272.79,16,200,2.1045,0,0
244,-104.49,61,63,3.8387,1,2
245,-19.44,11,200,1.3636,0,3
246,-30.57,16,200,1.7857,0,5
247,-24.62,15,16,4.8571,1,1
248,-120.83,5,121,1.7973,1,1
249,-43.68,7,55,1.5000,1,1
250,-24.81,15,28,2.5714,1,2
251,6.18,5,5,1.3333,1,1
252,-121.39,7,96,2.1967,1,1
253,-72.84,8,47,2.7000,1,2
254,-136.60,16,117,2.1972,1,1
255,-268.79,20,200,2.1984,0,0
256,-219.66,7,200,1.6084,0,0
257,-279.13,20,200,2.1460,0,0
258,-49.40,10,200,4.6667,0,4
259,-261.68,10,177,2.2623,1,1
260,-75.16,9,70,2.0952,1,1
261,-123.39,25,71,2.6600,1,1
262,-21.37,10,20,2.5000,1,1
263,-125.30,8,89,2.3448,1,1
264,-11.92,8,13,24.0000,1,1
265,-86.31,18,59,2.7027,1,1
266,-46.84,7,29,4.1429,1,1
267,-33.92,19,200,3.0000,0,6
268,-58.55,10,48,2.0303,1,1
269,-3.84,5,14,2.1429,1,1
270,-21.94,10,15,4.2500,1,1
271,-109.02,16,96,1.7612,1,1
272,-11.62,24,24,1.2500,1,1
273,-111.68,12,79,2.4600,1,1
274,-19.05,13,21,1.9286,1,1
275,-47.85,35,38,2.5909,1,2
276,-37.55,11,200,3.1000,0,8
277,-154.16,10,134,1.8214,1,1
278,-58.00,200,200,3.5385,0,5
279,-71.83,36,51,2.7097,1,1
280,-148.01,18,113,2.2222,1,1
281,-13.38,8,24,1.6875,1,1
282,-29.19,14,40,1.5000,1,1
283,-252.32,8,200,2.4854,0,0
284,-40.51,8,200,3.0000,0,4
285,-130.72,12,92,2.2462,1,1
286,-181.36,22,111,2.9677,1,1
287,-123.60,11,90,2.6122,1,1
288,-129.32,19,114,2.0833,1,1
289,-96.46,7,69,2.4524,1,1
290,-284.96,16,200,2.2927,0,0
291,-162.35,33,105,2.9016,1,1
292,-43.14,11,48,1.9643,1,2
293,-22.52,12,200,1.1818,0,2
294,-124.67,15,117,1.8243,1,1
295,-322.92,25,200,2.4580,0,0
296,-96.48,15,71,2.3182,1,1
297,-276.48,57,200,2.2366,0,0
298,-230.59,8,200,2.0656,0,0
299,-35.64,9,32,2.3500,1,1
300,-111.74,10,98,1.8429,1,1
301,-286.94,8,200,2.2266,0,0
302,-79.34,65,200,1.4107,0,7
303,-42.31,16,40,3.1765,1,1
304,-176.05,19,135,2.2410,1,1
305,-61.38,8,63,1.7949,1,1
306,-119.75,10,137,1.4124,1,1
307,-101.77,31,82,2.2037,1,2
308,-247.51,31,200,2.2479,0,0
309,-250.75,7,200,1.9015,0,0
310,-31.62,31,31,2.1053,1,1
311,-48.25,51,57,1.8182,1,1
312,-38.92,15,200,3.2000,0,3
313,-29.93,13,200,2.4444,0,5
314,-77.96,8,91,1.4833,1,1
315,-71.70,7,61,2.1053,1,1
316,-1.30,6,8,2.8000,1,3
317,-31.76,11,200,1.5333,0,6
318,-177.92,16,128,2.3415,1,1
319,-110.25,42,117,1.6026,1,1
320,-31.00,200,200,2.0833,0,7
321,-23.26,7,23,3.1667,1,3
322,-35.89,20,39,3.0000,1,2
323,-35.09,36,46,1.5926,1,2
324,-197.24,7,181,1.7395,1,1
325,-78.51,29,102,1.2778,1,2
326,-89.41,18,60,2.6250,1,1
327,-104.62,92,92,1.8667,1,1
328,-147.05,7,116,2.2222,1,1
329,-253.24,27,186,2.4906,1,1
330,-68.97,17,73,1.7442,1,2
