episode,reward,mttd,mttr,fpr,csr,compromised
1,-114.33,8,32,0.0259,1,1
2,-51.59,5,12,0.0317,1,1
3,-230.72,5,59,0.0248,1,1
4,-27.82,4,4,0.0476,1,1
5,-80.37,6,19,0.0269,1,1
6,-111.21,5,21,0.0301,1,1
7,-26.49,7,9,0.0206,1,2
8,-966.02,8,200,0.0297,0,0
9,-111.14,5,21,0.0339,1,1
10,-127.43,11,31,0.0266,1,1
11,-60.46,7,23,0.0219,1,2
12,-54.33,8,13,0.0319,1,1
13,-127.45,13,27,0.0308,1,1
14,-38.57,9,23,0.0155,1,1
15,-106.28,8,20,0.0293,1,1
16,-57.90,9,15,0.0312,1,1
17,-81.14,4,200,0.0301,0,3
18,-285.12,9,59,0.0299,1,1
19,-88.14,6,21,0.0299,1,1
20,-155.78,9,33,0.0270,1,1
21,-130.54,9,29,0.0287,1,1
22,-142.89,8,27,0.0313,1,1
23,-899.67,10,200,0.0266,0,0
24,-92.57,9,200,0.0346,0,3
25,-92.39,12,28,0.0250,1,1
26,-934.06,16,200,0.0283,0,0
27,-39.62,10,11,0.0245,1,1
28,-302.33,5,59,0.0284,1,1
29,-186.69,5,33,0.0321,1,1
30,-167.93,8,48,0.0226,1,1
31,-861.97,7,200,0.0267,0,0
32,-98.32,14,22,0.0281,1,1
33,-90.37,8,16,0.0319,1,3
34,-54.67,8,12,0.0288,1,1
35,-834.64,10,200,0.0259,0,0
36,-34.03,5,12,0.0197,1,1
37,-218.50,5,58,0.0257,1,1
38,-112.33,9,200,0.0243,0,1
39,-120.16,6,23,0.0281,1,1
40,-64.59,5,18,0.0265,1,2
41,-43.74,8,11,0.0306,1,1
42,-10.82,4,4,0.0309,1,1
43,-139.82,11,25,0.0304,1,2
44,-70.61,7,200,0.0230,0,3
45,-120.04,13,41,0.0232,1,1
46,-36.65,7,10,0.0273,1,1
47,-49.21,5,22,0.0182,1,1
48,-69.74,21,24,0.0250,1,2
49,-109.91,12,21,0.0321,1,1
50,-91.99,6,20,0.0296,1,1
51,-147.12,14,49,0.0234,1,1
52,-131.55,5,38,0.0208,1,1
53,-163.56,14,61,0.0213,1,1
54,-201.57,16,60,0.0251,1,1
55,-49.96,10,21,0.0215,1,1
56,-98.02,14,200,0.0281,0,6
57,-113.59,11,28,0.0287,1,2
58,-835.07,15,200,0.0257,0,0
59,-756.26,5,200,0.0247,0,0
60,-91.46,11,29,0.0229,1,2
61,-120.96,17,47,0.0196,1,1
62,-835.97,12,200,0.0248,0,0
63,-70.57,7,18,0.0274,1,1
64,-46.56,7,20,0.0225,1,1
65,-90.22,7,18,0.0292,1,2
66,-186.55,12,49,0.0269,1,1
67,-166.64,9,47,0.0237,1,1
68,-65.57,7,200,0.0211,0,5
69,-82.44,14,23,0.0206,1,2
70,-84.77,8,35,0.0189,1,1
71,-32.00,7,12,0.0205,1,1
72,-34.00,10,12,0.0188,1,1
73,-17.62,10,10,0.0178,1,1
74,-54.72,12,200,0.0183,0,4
75,-714.41,6,200,0.0222,0,0
76,-90.88,6,27,0.0211,1,2
77,-175.39,9,70,0.0185,1,1
78,-104.31,8,36,0.0161,1,1
79,-75.04,5,22,0.0202,1,1
80,-16.34,6,11,0.0165,1,1
81,-4.82,4,4,0.0188,1,1
82,-479.25,10,200,0.0193,0,0
83,-14.14,6,11,0.0109,1,1
84,-109.42,10,200,0.0219,0,4
85,-417.14,7,200,0.0169,0,0
86,-596.24,16,200,0.0179,0,0
87,-426.22,8,200,0.0170,0,0
88,-79.00,14,35,0.0204,1,1
89,-145.92,9,59,0.0192,1,1
90,-33.25,7,11,0.0210,1,1
91,-90.61,13,200,0.0193,0,2
92,-11.89,19,21,0.0143,1,1
93,-32.61,11,200,0.0139,0,6
94,-97.04,22,48,0.0157,1,1
95,-120.91,17,48,0.0186,1,1
96,-56.24,4,47,0.0107,1,1
97,-70.89,18,20,0.0205,1,1
98,-91.90,8,62,0.0159,1,1
99,-98.84,9,49,0.0183,1,1
100,-10.62,10,11,0.0153,1,1
101,-87.82,45,54,0.0169,1,1
102,-421.58,9,200,0.0162,0,0
103,-94.78,13,36,0.0146,1,1
104,-36.62,14,14,0.0165,1,1
105,-55.79,5,50,0.0114,1,1
106,-60.07,10,28,0.0151,1,1
107,-119.77,13,77,0.0165,1,1
108,-33.49,9,11,0.0205,1,2
109,-54.65,6,44,0.0102,1,1
110,-102.49,30,49,0.0137,1,2
111,-426.46,12,200,0.0154,0,0
112,-7.62,17,17,0.0170,1,1
