episode,reward,mttd,mttr,fpr,csr,compromised
1,-31.89,6,6,0.0366,1,1
2,-59.59,9,17,0.0221,1,1
3,-104.51,8,29,0.0216,1,1
4,-10.97,8,9,0.0131,1,2
5,-91.53,8,20,0.0263,1,1
6,-122.11,5,36,0.0207,1,1
7,-29.74,7,7,0.0331,1,1
8,-946.70,7,200,0.0258,0,0
9,-65.91,5,12,0.0335,1,2
10,-130.28,4,31,0.0249,1,1
11,-841.22,5,200,0.0226,0,0
12,-101.46,6,26,0.0236,1,1
13,-84.44,6,15,0.0324,1,3
14,-169.57,17,39,0.0246,1,1
15,-75.89,12,23,0.0205,1,1
16,-192.10,28,49,0.0222,1,1
17,-972.98,4,200,0.0268,0,0
18,-136.56,9,28,0.0288,1,1
19,-74.17,7,24,0.0194,1,1
20,-97.33,10,23,0.0250,1,1
21,-162.67,25,38,0.0236,1,1
22,-68.98,7,200,0.0235,0,4
23,-129.74,5,32,0.0227,1,1
24,-58.19,8,14,0.0283,1,1
25,-174.23,17,40,0.0256,1,1
26,-115.10,5,30,0.0236,1,1
27,-149.58,12,34,0.0253,1,2
28,-1064.58,6,200,0.0287,0,0
29,-129.02,6,25,0.0296,1,1
30,-888.52,18,200,0.0243,0,0
31,-227.04,12,43,0.0284,1,2
32,-121.42,16,27,0.0252,1,1
33,-129.26,12,33,0.0234,1,1
34,-120.81,4,21,0.0324,1,1
35,-83.21,10,200,0.0239,0,3
36,-22.03,4,4,0.0401,1,1
37,-123.75,12,27,0.0274,1,1
38,-129.34,8,32,0.0242,1,1
39,-890.19,9,200,0.0239,0,0
40,-220.63,5,52,0.0239,1,1
41,-103.75,6,24,0.0248,1,1
42,-94.67,4,24,0.0230,1,1
43,-945.55,7,200,0.0251,0,0
44,-172.76,9,37,0.0271,1,1
45,-919.03,4,200,0.0250,0,0
46,-902.85,8,200,0.0243,0,0
47,-81.62,4,200,0.0219,0,4
48,-25.20,9,12,0.0171,1,1
49,-133.27,6,29,0.0267,1,2
50,-63.29,4,17,0.0223,1,1
51,-166.83,16,42,0.0231,1,1
52,-89.25,10,200,0.0285,0,2
53,-48.02,8,13,0.0255,1,1
54,-123.45,8,26,0.0264,1,1
55,-119.74,13,26,0.0258,1,2
56,-51.83,11,12,0.0259,1,1
57,-196.37,5,53,0.0207,1,1
58,-80.42,9,200,0.0212,0,4
59,-165.19,6,42,0.0212,1,1
60,-171.63,8,33,0.0286,1,1
61,-98.73,8,23,0.0246,1,2
62,-251.69,13,49,0.0278,1,1
63,-87.77,6,18,0.0324,1,1
