episode,reward,mttd,mttr,fpr,csr,compromised
1,-190.50,8,68,5.1795,1,1
2,-85.05,17,25,5.5294,1,1
3,-118.15,12,47,4.9231,1,1
4,-137.33,8,43,6.0000,1,1
5,-56.12,10,200,4.4545,0,6
6,-125.80,8,33,5.6667,1,2
7,-54.87,14,20,4.5714,1,1
8,-668.26,8,200,4.4932,0,0
9,-71.36,10,26,5.0588,1,2
10,-200.57,24,68,4.3125,1,1
11,-153.84,10,43,6.4615,1,1
12,-98.12,6,36,5.1429,1,1
13,-131.87,11,44,6.4545,1,1
14,-79.64,8,26,6.6923,1,1
15,-38.62,16,16,5.5556,1,1
16,-165.33,5,58,5.3824,1,1
17,-134.49,14,49,5.1724,1,1
18,-155.66,12,58,4.9412,1,1
19,-168.88,8,58,5.7419,1,1
20,-132.73,5,46,5.6538,1,1
21,-48.48,17,21,5.0000,1,3
22,-671.36,19,200,5.2756,0,0
23,-82.12,12,25,6.1333,1,1
24,-153.83,12,50,5.6333,1,1
25,-134.38,9,47,5.5556,1,2
26,-136.76,18,48,5.2500,1,1
27,-72.84,7,25,6.0769,1,1
28,-172.48,12,54,3.7500,1,1
29,-86.19,7,29,6.0000,1,1
30,-133.30,4,50,4.5000,1,1
31,-51.90,10,200,4.8889,0,11
32,-61.84,12,200,5.0909,0,5
33,-227.41,8,64,6.4054,1,1
34,-158.69,4,48,5.8966,1,1
35,-104.74,10,200,10.6667,0,3
36,-146.16,7,61,3.5111,1,1
37,-51.26,10,17,9.2857,1,2
38,-76.67,16,29,4.2500,1,1
39,-711.61,10,200,5.5000,0,0
40,-55.10,7,200,4.6364,0,4
41,-86.35,8,200,7.0909,0,6
42,-68.14,11,30,6.6667,1,2
43,-78.41,8,25,5.6250,1,4
44,-69.12,9,200,7.3750,0,6
45,-626.72,9,200,4.7132,0,0
46,-121.42,23,39,7.3333,1,2
47,-94.55,5,39,5.3500,1,1
48,-25.94,7,8,9.5000,1,1
49,-223.05,30,65,5.4651,1,1
50,-129.35,9,36,6.0417,1,1
51,-197.50,26,67,4.2917,1,1
52,-154.13,13,53,4.2105,1,1
53,-625.18,16,200,5.2250,0,0
54,-133.48,13,43,7.0476,1,1
55,-92.10,5,200,7.9091,0,2
56,-567.31,33,200,4.6371,0,0
57,-126.94,10,39,7.1579,1,1
58,-60.58,13,29,3.2500,1,1
59,-111.11,7,41,6.4000,1,1
60,-145.12,9,48,7.1818,1,1
61,-116.89,7,41,6.2381,1,1
62,-56.12,10,200,12.2500,0,4
63,-627.50,22,200,4.4406,0,0
64,-182.19,13,58,6.3226,1,1
65,-94.89,18,37,4.3600,1,1
66,-585.38,12,200,5.5849,0,0
67,-79.66,12,40,2.9091,1,1
68,-601.61,13,200,4.6923,0,0
69,-125.49,7,44,4.4667,1,1
70,-507.51,18,200,3.9846,0,0
71,-130.52,10,62,3.3953,1,2
72,-118.57,11,50,3.6286,1,1
73,-489.91,39,200,3.8605,0,0
74,-57.24,32,34,3.7222,1,2
75,-47.12,13,200,3.0000,0,4
76,-49.32,9,21,5.1667,1,1
77,-255.05,8,141,2.9263,1,1
78,-120.37,12,50,5.0385,1,2
79,-58.38,6,31,5.3077,1,1
80,-92.82,19,36,6.9333,1,1
81,-101.70,23,61,3.3333,1,1
82,-29.49,16,18,4.4444,1,2
83,-81.13,9,47,3.6154,1,1
84,-96.07,12,57,2.6667,1,2
85,-117.33,9,74,2.4000,1,1
86,-169.55,18,92,3.1379,1,1
87,-61.24,24,200,3.4667,0,4
88,-122.92,14,72,2.7347,1,1
89,-319.87,8,200,2.7712,0,0
90,-71.35,13,41,4.0000,1,1
91,-65.62,8,38,3.3750,1,2
92,-16.92,7,17,2.8000,1,2
93,-101.07,45,62,3.3143,1,1
94,-311.59,17,200,2.5520,0,0
95,-81.94,9,60,3.4483,1,1
96,-331.43,16,200,2.6183,0,0
97,-110.56,23,74,2.5957,1,1
98,-83.03,35,63,2.8182,1,1
99,-95.45,10,71,2.1509,1,1
100,-55.81,13,40,2.4333,1,1
101,-99.18,11,86,2.5952,1,1
102,-127.55,22,70,3.3171,1,1
103,-20.60,14,200,1.5000,0,7
104,-348.47,72,200,2.8443,0,0
105,-155.09,10,138,1.6040,1,1
106,-54.08,7,54,1.8485,1,1
107,-111.29,35,91,2.1186,1,1
108,-75.28,8,60,2.3333,1,2
109,-166.98,45,106,2.8548,1,1
110,-113.39,8,98,1.9839,1,1
111,-31.10,36,42,2.2381,1,1
112,-153.86,22,118,2.1351,1,1
113,-258.30,43,200,2.0150,0,0
114,-71.16,13,57,2.4062,1,1
115,-89.13,18,78,2.1458,1,2
116,-275.07,8,200,2.1128,0,0
117,-47.48,8,41,2.0345,1,1
118,-57.62,14,200,4.4545,0,3
119,-161.12,11,166,1.5752,1,1
120,-276.01,28,200,2.2460,0,0
121,-75.28,8,88,1.6182,1,1
122,-58.41,9,66,1.7143,1,1
123,-65.64,6,48,2.9200,1,1
124,-22.04,15,37,1.6190,1,1
125,-71.03,15,55,2.3333,1,1
126,-27.49,9,200,1.8182,0,5
127,-28.82,25,30,2.8462,1,1
128,-25.00,200,200,1.5000,0,8
129,-233.19,40,200,1.9600,0,0
130,-82.53,11,103,1.3382,1,1
131,-141.23,18,112,2.4000,1,1
132,-67.15,13,47,3.0714,1,1
133,2.38,9,9,4.0000,1,1
134,-105.89,14,97,1.5278,1,1
135,-72.58,15,57,3.3600,1,1
136,-28.11,4,33,1.6667,1,1
137,-35.73,13,53,1.2051,1,2
138,-57.03,23,54,1.7000,1,1
139,-208.66,7,200,1.6615,0,0
140,-20.92,10,200,1.2000,0,5
141,-197.58,7,200,1.2973,0,0
142,-19.12,9,200,1.0833,0,6
143,-69.12,10,70,2.2105,1,1
144,-247.49,68,200,1.9667,0,0
145,-60.97,5,53,1.7297,1,2
146,-26.70,12,48,1.1892,1,1
147,-25.48,8,200,4.5000,0,4
148,-103.01,14,66,2.7317,1,1
