episode,reward,mttd,mttr,fpr,csr,compromised
1,-995.45,10,200,0.0302,0,0
2,-103.17,4,200,0.0329,0,10
3,-102.13,7,31,0.0229,1,1
4,-30.74,8,11,0.0218,1,1
5,-96.69,6,25,0.0267,1,1
6,-55.49,11,13,0.0276,1,2
7,-235.16,15,54,0.0270,1,1
8,-112.81,6,26,0.0270,1,1
9,-69.51,7,200,0.0243,0,7
10,-113.07,7,24,0.0311,1,1
11,-83.72,14,24,0.0267,1,2
12,-73.49,16,18,0.0288,1,2
13,-80.37,9,200,0.0185,0,3
14,-89.34,5,20,0.0273,1,1
15,-72.92,5,22,0.0247,1,2
16,-91.44,4,17,0.0314,1,2
17,-126.03,8,200,0.0263,0,1
18,-85.74,19,23,0.0268,1,1
19,-966.92,10,200,0.0296,0,0
20,-130.53,10,34,0.0245,1,2
21,-100.47,6,200,0.0209,0,5
22,-915.03,4,200,0.0278,0,0
23,-89.62,7,200,0.0256,0,3
24,-164.91,7,33,0.0303,1,3
25,-83.97,10,25,0.0256,1,1
26,-83.11,7,19,0.0264,1,1
27,-1009.70,7,200,0.0285,0,0
28,-75.74,15,18,0.0296,1,2
29,-937.10,5,200,0.0283,0,0
30,-61.40,5,17,0.0258,1,1
31,-111.95,6,27,0.0248,1,1
32,-51.79,9,18,0.0233,1,3
33,-165.62,4,36,0.0309,1,1
34,-201.07,5,43,0.0299,1,1
35,-69.29,9,200,0.0276,0,9
36,-124.52,6,32,0.0256,1,1
37,-72.99,9,200,0.0240,0,5
38,-856.09,7,200,0.0259,0,0
39,-108.79,8,25,0.0296,1,1
40,-119.38,6,28,0.0274,1,1
41,-85.22,8,14,0.0378,1,4
42,-962.71,6,200,0.0287,0,0
43,-193.72,22,53,0.0252,1,1
44,-840.21,4,200,0.0256,0,0
45,-26.92,4,10,0.0227,1,3
46,-55.14,9,16,0.0233,1,1
47,-59.93,8,18,0.0240,1,1
48,-170.26,19,52,0.0243,1,1
49,-131.93,11,31,0.0271,1,2
50,-47.30,8,14,0.0250,1,3
51,-95.05,8,30,0.0199,1,1
52,-27.37,13,15,0.0162,1,1
53,-221.40,12,49,0.0299,1,1
54,-728.80,11,200,0.0238,0,0
55,-36.65,7,10,0.0274,1,1
56,-717.38,44,200,0.0239,0,0
57,-783.27,9,200,0.0248,0,0
58,-44.87,7,16,0.0255,1,2
59,-93.52,17,200,0.0197,0,2
60,-172.45,7,53,0.0221,1,1
61,-10.05,7,10,0.0145,1,3
62,-48.69,6,17,0.0221,1,1
63,-113.75,12,35,0.0265,1,1
64,-80.74,22,23,0.0237,1,2
65,-37.49,11,13,0.0211,1,2
66,-165.05,9,53,0.0230,1,1
67,-89.82,9,36,0.0192,1,1
68,-77.74,13,40,0.0181,1,1
69,-54.72,10,12,0.0363,1,4
70,-631.73,11,200,0.0205,0,0
71,-100.76,7,46,0.0200,1,1
72,-85.63,6,47,0.0166,1,1
73,-64.34,20,35,0.0157,1,1
74,-83.31,17,36,0.0190,1,1
75,-80.72,10,22,0.0268,1,1
76,-52.74,12,200,0.0161,0,3
77,-19.31,8,13,0.0186,1,3
78,-81.14,25,32,0.0197,1,1
79,-79.47,7,37,0.0197,1,2
80,-116.80,5,50,0.0183,1,1
81,-167.81,15,80,0.0190,1,1
82,-87.31,13,41,0.0168,1,1
83,-544.48,5,200,0.0187,0,0
84,-56.28,5,31,0.0181,1,1
85,-428.63,14,200,0.0177,0,0
86,-43.74,16,17,0.0223,1,1
87,-462.35,10,200,0.0167,0,0
88,-52.92,4,26,0.0170,1,1
89,-40.86,12,19,0.0190,1,1
90,-94.30,5,41,0.0180,1,1
91,-125.94,7,62,0.0145,1,1
92,-28.10,12,36,0.0102,1,1
93,-40.84,13,30,0.0132,1,2
94,-46.94,6,22,0.0179,1,1
95,-12.82,4,5,0.0334,1,1
96,-90.05,5,43,0.0186,1,1
97,-41.13,13,33,0.0128,1,2
98,-121.51,22,43,0.0209,1,2
99,-29.49,8,10,0.0285,1,2
100,-466.81,9,200,0.0174,0,0
101,-93.12,10,200,0.0168,0,3
102,-46.27,8,18,0.0220,1,2
103,-31.59,7,16,0.0181,1,2
104,-62.02,25,32,0.0172,1,1
105,-31.63,14,20,0.0158,1,1
106,-75.57,13,42,0.0162,1,1
107,-26.87,10,23,0.0117,1,1
108,-103.42,25,54,0.0185,1,1
109,-24.36,10,20,0.0217,1,1
110,-47.84,4,35,0.0123,1,1
111,-64.29,10,31,0.0157,1,1
112,-49.85,9,27,0.0172,1,2
113,-50.66,6,200,0.0147,0,4
114,-91.21,7,69,0.0134,1,1
115,-375.86,10,200,0.0142,0,0
116,-11.62,14,14,0.0094,1,1
117,-47.17,12,28,0.0143,1,2
118,-45.86,23,27,0.0167,1,1
119,-42.19,11,200,0.0146,0,6
120,-86.88,22,39,0.0166,1,2
121,-88.75,5,57,0.0151,1,1
122,-13.05,5,15,0.0139,1,1
123,-30.34,7,14,0.0170,1,1
124,-86.28,6,43,0.0158,1,1
125,-79.07,7,51,0.0160,1,1
126,-62.45,9,45,0.0124,1,1
127,-68.89,13,200,0.0154,0,3
128,-16.60,11,13,0.0140,1,3
129,-55.41,5,43,0.0118,1,1
130,-269.77,4,200,0.0114,0,0
131,-406.75,6,200,0.0148,0,0
132,-87.17,8,64,0.0132,1,1
133,-133.91,5,48,0.0178,1,1
134,-40.96,8,25,0.0178,1,1
135,-48.78,10,38,0.0148,1,1
136,-40.05,7,200,0.0136,0,5
137,-84.59,8,48,0.0162,1,1
138,-47.63,10,36,0.0132,1,1
139,-39.50,8,200,0.0151,0,3
140,-59.44,6,46,0.0119,1,1
141,-48.64,15,46,0.0121,1,1
142,-44.45,29,56,0.0100,1,1
143,-13.82,5,20,0.0094,1,2
