episode,reward,mttd,mttr,fpr,csr,compromised
1,-93.95,11,31,0.0244,1,1
2,-9.82,4,4,0.0317,1,1
3,-815.40,7,200,0.0250,0,0
4,-11.82,4,4,0.0295,1,1
5,-24.19,7,11,0.0211,1,2
6,-112.98,10,28,0.0259,1,2
7,-158.09,6,31,0.0331,1,1
8,-119.06,5,40,0.0225,1,2
9,-81.77,6,22,0.0298,1,2
10,-96.60,4,28,0.0246,1,2
11,-55.37,10,12,0.0315,1,1
12,-74.51,7,19,0.0256,1,3
13,-108.25,11,30,0.0245,1,2
14,-100.44,7,21,0.0311,1,1
15,-57.67,10,19,0.0206,1,2
16,-88.73,7,23,0.0253,1,1
17,-152.74,8,35,0.0294,1,2
18,-140.28,15,33,0.0292,1,1
19,-121.62,9,21,0.0326,1,2
20,-110.87,22,28,0.0257,1,1
21,-102.86,9,31,0.0264,1,1
22,-19.82,6,6,0.0267,1,1
23,-140.08,23,40,0.0250,1,5
24,-107.36,9,200,0.0261,0,3
25,-128.16,9,200,0.0296,0,4
26,-164.48,6,38,0.0270,1,1
27,-896.76,10,200,0.0270,0,0
28,-54.49,13,15,0.0254,1,2
29,-82.29,6,29,0.0210,1,1
30,-106.95,4,28,0.0266,1,4
31,-930.43,10,200,0.0272,0,0
32,-57.26,4,14,0.0305,1,1
33,-149.69,14,31,0.0304,1,1
34,-129.98,5,32,0.0271,1,1
35,-47.55,5,11,0.0285,1,2
36,-186.03,7,47,0.0267,1,1
37,-76.02,7,18,0.0283,1,2
38,-92.69,8,16,0.0352,1,3
39,-102.29,13,34,0.0215,1,1
40,-80.65,5,200,0.0304,0,6
41,-110.68,10,25,0.0289,1,2
42,-911.65,6,200,0.0265,0,0
43,-70.89,11,13,0.0322,1,1
44,-132.50,13,36,0.0265,1,2
45,-108.30,11,25,0.0287,1,3
46,-136.44,10,27,0.0326,1,2
47,-98.23,8,200,0.0311,0,4
48,-181.28,10,41,0.0289,1,1
49,-81.85,20,21,0.0264,1,3
50,-76.50,8,200,0.0250,0,4
51,-102.16,11,36,0.0237,1,2
52,-37.46,8,12,0.0226,1,1
53,-228.52,9,71,0.0217,1,1
54,-155.81,7,38,0.0267,1,1
55,-29.65,8,9,0.0257,1,1
56,-129.27,8,31,0.0288,1,2
57,-46.24,9,11,0.0392,1,1
