episode,reward,mttd,mttr,fpr,csr,compromised
1,-1998.34,9,200,0.0518,0,0
2,-2020.62,6,200,0.0524,0,0
3,-46.82,5,5,0.0561,1,1
4,-260.91,11,27,0.0512,1,1
5,-121.62,13,13,0.0520,1,1
6,-1950.77,11,200,0.0504,0,0
7,-1988.46,8,200,0.0513,0,0
8,-2020.22,6,200,0.0524,0,0
9,-2016.22,25,200,0.0518,0,0
10,-163.68,9,16,0.0574,1,1
11,-2025.62,11,200,0.0523,0,0
12,-1988.16,7,200,0.0517,0,0
13,-339.66,6,40,0.0454,1,1
14,-136.26,7,14,0.0544,1,1
15,-2022.62,8,200,0.0528,0,0
16,-167.17,6,200,0.0591,0,1
17,-1971.02,8,200,0.0510,0,0
18,-1960.87,12,200,0.0506,0,0
19,-180.77,7,19,0.0512,1,1
20,-1980.31,7,200,0.0511,0,0
21,-1994.35,5,200,0.0517,0,0
22,-131.06,10,15,0.0481,1,1
23,-2000.01,11,200,0.0517,0,0
24,-1982.94,10,200,0.0513,0,0
25,-173.10,6,20,0.0468,1,1
26,-1946.82,17,200,0.0504,0,0
27,-1997.52,7,200,0.0516,0,0
28,-1949.05,7,200,0.0504,0,0
29,-1922.00,14,200,0.0498,0,0
30,-307.85,6,31,0.0533,1,1
31,-1973.86,8,200,0.0511,0,0
32,-125.26,8,17,0.0419,1,1
33,-74.65,7,10,0.0446,1,1
34,-270.94,11,28,0.0520,1,1
35,-1961.15,5,200,0.0505,0,0
36,-290.55,13,32,0.0485,1,1
37,-2006.44,4,200,0.0518,0,0
38,-31.82,4,4,0.0526,1,1
39,-2013.30,10,200,0.0520,0,0
40,-2014.60,4,200,0.0523,0,0
41,-2008.55,4,200,0.0521,0,0
42,-1993.13,6,200,0.0514,0,0
43,-1943.88,5,200,0.0502,0,0
44,-206.84,8,20,0.0561,1,1
45,-1943.83,17,200,0.0502,0,0
46,-1932.28,5,200,0.0498,0,0
47,-2032.73,7,200,0.0525,0,0
48,-247.76,6,27,0.0499,1,1
49,-116.91,5,14,0.0476,1,1
50,-2005.89,12,200,0.0520,0,0
51,-181.02,10,200,0.0554,0,1
52,-171.91,6,19,0.0507,1,1
53,-1989.64,9,200,0.0515,0,0
54,-148.31,9,16,0.0514,1,1
55,-102.53,7,12,0.0506,1,1
56,-303.12,9,30,0.0545,1,1
57,-2068.90,6,200,0.0534,0,0
58,-2017.24,5,200,0.0522,0,0
59,-2019.90,7,200,0.0520,0,0
60,-2092.38,5,200,0.0540,0,0
61,-1956.52,7,200,0.0504,0,0
62,-159.54,13,18,0.0507,1,1
63,-2057.30,5,200,0.0531,0,0
64,-2028.24,8,200,0.0524,0,0
65,-1978.51,8,200,0.0512,0,0
66,-2005.20,8,200,0.0520,0,0
67,-198.32,6,20,0.0538,1,1
68,-1971.78,7,200,0.0510,0,0
69,-251.31,8,25,0.0543,1,1
70,-2008.71,8,200,0.0520,0,0
71,-1948.38,11,200,0.0505,0,0
72,-1944.73,6,200,0.0504,0,0
73,-142.74,8,15,0.0538,1,1
74,-245.12,16,200,0.0511,0,3
75,-139.84,9,15,0.0508,1,1
