episode,reward,mttd,mttr,fpr,csr,compromised
1,-62.04,9,31,0.0118,1,1
2,-29.24,16,21,0.0093,1,1
3,-387.48,6,200,0.0101,0,0
4,-77.46,6,41,0.0104,1,1
5,-6.07,8,13,0.0065,1,1
6,-15.94,5,12,0.0113,1,2
7,-9.50,7,12,0.0079,1,2
8,-19.46,6,17,0.0088,1,2
9,-20.93,7,16,0.0110,1,1
10,-47.64,12,33,0.0099,1,1
11,-46.25,5,30,0.0094,1,1
12,-24.59,5,18,0.0097,1,1
13,-28.00,10,20,0.0093,1,1
14,-57.78,11,31,0.0113,1,2
15,-14.07,6,16,0.0078,1,2
16,-54.42,8,25,0.0132,1,1
17,-21.84,6,13,0.0123,1,3
18,-33.08,10,20,0.0115,1,2
19,-50.39,7,24,0.0134,1,3
20,-37.20,13,25,0.0100,1,1
21,-54.60,10,34,0.0103,1,1
22,-406.69,6,200,0.0102,0,0
23,-1.87,4,5,0.0110,1,1
24,-26.87,5,20,0.0103,1,2
25,-6.46,5,10,0.0085,1,2
26,-14.24,7,16,0.0085,1,4
27,-398.75,4,200,0.0101,0,0
28,-419.99,9,200,0.0104,0,0
29,-441.63,9,200,0.0113,0,0
30,-436.09,6,200,0.0111,0,0
31,-42.72,7,200,0.0129,0,7
32,-414.87,5,200,0.0105,0,0
33,-50.31,5,31,0.0102,1,3
34,-29.21,6,14,0.0136,1,1
35,-18.26,7,13,0.0131,1,3
36,-53.15,5,27,0.0121,1,1
37,-29.43,8,22,0.0100,1,3
38,-66.21,4,36,0.0113,1,1
39,-32.83,4,20,0.0113,1,2
40,-421.03,8,200,0.0106,0,0
41,-66.53,12,38,0.0103,1,1
42,-15.72,13,15,0.0087,1,2
43,-49.45,6,29,0.0105,1,2
44,-58.91,7,32,0.0109,1,1
45,-64.67,7,29,0.0133,1,1
46,-23.83,7,12,0.0146,1,2
47,-10.62,4,11,0.0100,1,2
48,-55.55,9,32,0.0106,1,3
49,-38.56,9,29,0.0083,1,2
50,-9.29,8,11,0.0091,1,3
51,-408.57,7,200,0.0104,0,0
52,-12.95,6,9,0.0139,1,3
53,-44.95,5,24,0.0123,1,1
54,-52.75,6,30,0.0105,1,1
55,-35.07,4,25,0.0098,1,2
56,-48.54,7,32,0.0097,1,1
57,-375.17,5,200,0.0097,0,0
58,-40.07,7,32,0.0092,1,1
59,-63.48,7,39,0.0098,1,1
60,-31.98,7,20,0.0113,1,1
61,-82.46,20,49,0.0097,1,1
62,-4.47,8,8,0.0100,1,1
63,-46.29,8,200,0.0100,0,4
64,-56.58,11,32,0.0103,1,1
65,-40.31,11,25,0.0096,1,1
66,-63.35,9,29,0.0126,1,1
67,-33.06,8,200,0.0078,0,4
68,-37.65,8,23,0.0109,1,1
69,-435.77,20,200,0.0109,0,0
