episode,reward,mttd,mttr,fpr,csr,compromised
1,-127.61,7,31,0.0263,1,1
2,-164.92,11,41,0.0256,1,1
3,-80.73,16,20,0.0277,1,2
4,-69.32,13,200,0.0242,0,7
5,-102.87,12,24,0.0257,1,2
6,-245.34,5,47,0.0327,1,1
7,-73.00,6,19,0.0266,1,1
8,-96.95,4,200,0.0328,0,3
9,-84.12,8,200,0.0261,0,5
10,-115.56,5,27,0.0250,1,1
11,-100.86,5,18,0.0379,1,2
12,-162.29,11,36,0.0264,1,1
13,-62.81,9,16,0.0320,1,1
14,-114.65,8,33,0.0250,1,1
15,-95.36,8,25,0.0250,1,3
16,-106.13,5,29,0.0242,1,1
17,-260.74,19,58,0.0291,1,1
18,-34.70,6,10,0.0256,1,1
19,-1010.60,9,200,0.0295,0,0
20,-239.24,10,60,0.0246,1,1
21,-16.87,5,5,0.0260,1,1
22,-164.47,17,37,0.0293,1,1
23,-39.85,10,14,0.0232,1,3
24,-77.62,6,23,0.0233,1,2
25,-50.10,8,12,0.0294,1,3
26,-147.47,14,36,0.0278,1,1
27,-104.14,11,26,0.0280,1,1
28,-76.18,4,18,0.0272,1,2
29,-82.97,8,200,0.0297,0,4
30,-126.49,14,36,0.0245,1,1
31,-67.18,7,23,0.0208,1,1
32,-61.87,11,17,0.0270,1,1
33,-122.80,7,35,0.0264,1,2
34,-101.10,8,24,0.0280,1,2
35,-103.06,6,22,0.0298,1,2
36,-992.96,8,200,0.0286,0,0
37,-115.93,7,22,0.0306,1,2
38,-81.65,5,17,0.0296,1,1
39,-108.77,16,200,0.0224,0,4
40,-147.62,8,30,0.0320,1,3
41,-948.49,6,200,0.0281,0,0
42,-136.59,5,23,0.0360,1,2
43,-66.65,10,27,0.0200,1,2
44,-56.00,13,26,0.0205,1,3
45,-106.08,7,23,0.0292,1,1
46,-82.73,6,23,0.0283,1,3
47,-236.48,11,53,0.0289,1,1
48,-68.10,9,21,0.0257,1,1
49,-64.64,6,20,0.0224,1,1
50,-83.56,7,200,0.0275,0,3
51,-74.63,8,24,0.0263,1,1
52,-58.89,9,16,0.0292,1,1
53,-118.06,6,29,0.0250,1,2
54,-106.78,8,29,0.0253,1,2
55,-119.36,6,26,0.0328,1,2
56,-57.09,9,19,0.0230,1,1
57,-6.82,4,4,0.0267,1,1
58,-211.85,11,56,0.0258,1,1
59,-73.86,10,14,0.0352,1,2
60,-163.35,12,45,0.0231,1,1
61,-925.61,4,200,0.0274,0,0
62,-133.98,11,25,0.0299,1,3
63,-136.24,7,39,0.0247,1,1
