episode,reward,mttd,mttr,fpr,csr,compromised
1,-939.64,4,200,0.0254,0,0
2,-110.80,4,26,0.0242,1,1
3,-57.10,9,21,0.0182,1,1
4,-908.70,11,200,0.0244,0,0
5,-56.37,10,17,0.0222,1,2
6,-74.56,8,18,0.0262,1,1
7,-111.81,14,22,0.0289,1,1
8,-72.43,8,16,0.0283,1,1
9,-54.48,9,13,0.0267,1,1
10,-136.05,10,35,0.0255,1,1
11,-108.51,9,28,0.0239,1,1
12,-46.94,8,18,0.0200,1,2
13,-109.74,11,28,0.0241,1,2
14,-74.95,13,19,0.0244,1,1
15,-87.12,10,18,0.0303,1,1
16,-8.97,4,4,0.0237,1,1
17,-88.78,11,25,0.0230,1,1
18,-98.84,7,23,0.0260,1,1
19,-164.11,10,41,0.0238,1,1
20,-81.18,10,29,0.0199,1,2
21,-144.07,17,34,0.0257,1,1
22,-96.77,4,27,0.0222,1,1
23,-889.13,9,200,0.0253,0,0
24,-840.70,7,200,0.0241,0,0
25,-31.01,10,16,0.0168,1,3
26,-140.91,10,34,0.0242,1,1
27,-64.86,5,12,0.0358,1,2
28,-51.70,4,19,0.0195,1,2
29,-109.59,10,27,0.0255,1,1
30,-43.53,8,15,0.0207,1,1
31,-916.22,6,200,0.0250,0,0
32,-48.89,6,13,0.0246,1,1
33,-26.02,7,11,0.0196,1,1
34,-56.67,6,22,0.0169,1,2
35,-855.28,11,200,0.0249,0,0
36,-793.04,4,200,0.0230,0,0
37,-75.86,9,200,0.0237,0,3
38,-82.93,6,21,0.0259,1,1
39,-59.97,4,17,0.0258,1,2
40,-104.84,13,35,0.0187,1,1
41,-85.40,10,200,0.0267,0,3
42,-713.20,4,200,0.0207,0,0
43,-160.62,6,45,0.0230,1,1
44,-74.28,8,200,0.0218,0,5
45,-71.38,14,28,0.0189,1,1
46,-100.57,17,35,0.0198,1,3
47,-62.77,9,16,0.0276,1,2
48,-50.16,8,18,0.0209,1,1
49,-174.13,6,47,0.0253,1,1
50,-86.23,8,25,0.0248,1,1
51,-25.38,8,10,0.0250,1,2
52,-151.75,5,45,0.0212,1,1
53,-30.92,16,16,0.0145,1,2
54,-13.94,6,6,0.0250,1,1
55,-178.15,13,48,0.0254,1,3
56,-21.91,10,10,0.0180,1,1
57,-30.17,8,15,0.0185,1,1
58,-124.12,9,44,0.0195,1,2
59,-193.83,7,57,0.0224,1,1
60,-117.15,6,34,0.0245,1,1
61,-637.53,15,200,0.0203,0,0
62,-3.05,4,4,0.0250,1,1
63,-66.00,4,33,0.0164,1,1
64,-101.95,9,41,0.0189,1,1
65,-57.22,18,18,0.0247,1,2
66,-83.98,18,36,0.0173,1,1
67,-109.58,18,50,0.0167,1,1
68,-95.07,5,45,0.0166,1,1
69,-122.57,14,54,0.0158,1,1
70,-499.26,5,200,0.0173,0,0
71,-306.25,9,117,0.0188,1,1
72,-92.65,6,45,0.0163,1,1
