episode,reward,mttd,mttr,fpr,csr,compromised
1,-413.68,10,200,0.0102,0,0
2,-420.37,5,200,0.0108,0,0
3,-7.66,10,12,0.0088,1,1
4,-18.48,9,17,0.0100,1,5
5,-10.13,8,9,0.0111,1,2
6,-23.89,8,14,0.0129,1,1
7,-5.43,5,9,0.0089,1,1
8,-16.59,6,14,0.0100,1,3
9,-34.53,8,21,0.0110,1,1
10,-384.12,9,200,0.0097,0,0
11,-439.99,5,200,0.0110,0,0
12,-20.67,4,15,0.0104,1,2
13,-13.89,10,10,0.0125,1,1
14,-42.95,13,30,0.0093,1,1
15,-18.94,8,18,0.0092,1,2
16,-16.25,6,15,0.0104,1,2
17,-9.82,6,7,0.0136,1,1
18,-26.43,5,13,0.0139,1,1
19,-2.96,5,6,0.0100,1,1
20,-68.95,10,30,0.0134,1,1
21,-432.45,10,200,0.0109,0,0
22,-50.27,9,34,0.0091,1,1
23,-2.76,9,9,0.0067,1,1
24,-40.85,9,24,0.0108,1,1
25,-23.90,7,19,0.0082,1,1
26,-37.10,8,24,0.0098,1,3
27,-33.66,5,24,0.0100,1,2
28,-71.23,7,40,0.0106,1,1
29,-8.71,8,9,0.0094,1,1
30,-7.90,7,11,0.0082,1,1
31,-415.00,6,200,0.0106,0,0
32,-3.99,8,10,0.0075,1,1
33,-8.56,8,13,0.0077,1,2
34,3.18,4,4,0.0075,1,1
35,-33.79,5,22,0.0096,1,2
36,-56.75,10,31,0.0120,1,1
37,-86.53,4,47,0.0105,1,1
38,-6.94,7,8,0.0119,1,2
39,-59.44,13,36,0.0100,1,3
40,-46.16,7,24,0.0115,1,1
41,-53.21,9,26,0.0131,1,1
42,-15.97,4,18,0.0081,1,3
43,-437.70,8,200,0.0109,0,0
44,-42.77,6,33,0.0082,1,2
45,-40.26,13,26,0.0096,1,1
46,-35.36,9,17,0.0141,1,2
47,-32.99,9,19,0.0121,1,1
48,-30.05,4,17,0.0121,1,2
49,-14.03,5,13,0.0092,1,1
50,-7.29,5,9,0.0106,1,1
51,-28.40,10,19,0.0111,1,3
52,-29.04,6,17,0.0118,1,1
53,-426.61,14,200,0.0106,0,0
54,-34.86,12,17,0.0132,1,2
55,-20.91,6,16,0.0106,1,2
56,-431.81,12,200,0.0110,0,0
57,-21.47,5,21,0.0081,1,2
58,-35.77,10,31,0.0082,1,1
59,-38.07,7,27,0.0093,1,2
60,-8.29,11,15,0.0060,1,1
61,-21.56,5,17,0.0100,1,2
62,-33.56,8,22,0.0102,1,2
63,-13.57,7,16,0.0078,1,1
64,-14.34,7,12,0.0113,1,3
65,-36.38,7,18,0.0139,1,3
66,-38.84,8,22,0.0123,1,1
67,-39.66,7,30,0.0087,1,1
68,-20.22,5,15,0.0103,1,2
69,-14.26,6,13,0.0096,1,2
70,-78.74,15,46,0.0097,1,2
71,-53.65,5,29,0.0107,1,1
72,-40.10,13,22,0.0118,1,2
73,-46.66,12,26,0.0112,1,1
74,-427.56,7,200,0.0107,0,0
75,-16.48,6,11,0.0141,1,2
76,-27.52,11,17,0.0118,1,1
77,-32.64,10,17,0.0130,1,1
78,-48.82,10,34,0.0088,1,1
79,-17.30,5,14,0.0093,1,1
80,-41.36,10,22,0.0121,1,1
81,-25.83,5,15,0.0123,1,1
