episode,reward,mttd,mttr,fpr,csr,compromised
1,-118.27,8,27,0.0259,1,2
2,-59.56,7,200,0.0198,0,4
3,-124.71,13,26,0.0274,1,1
4,-186.18,10,41,0.0261,1,1
5,-107.76,7,25,0.0248,1,1
6,-64.00,13,19,0.0200,1,1
7,-104.17,12,200,0.0279,0,4
8,-150.76,8,33,0.0268,1,2
9,-765.68,6,200,0.0217,0,0
10,-131.97,5,200,0.0056,0,0
11,-106.13,35,200,0.0048,0,0
12,-21.55,14,71,0.0049,1,1
13,-121.35,7,200,0.0061,0,0
14,-112.61,6,200,0.0055,0,0
15,-17.65,8,200,0.0042,0,5
16,-103.97,6,200,0.0048,0,0
17,-91.25,10,200,0.0041,0,0
18,-110.35,18,200,0.0049,0,0
19,-24.13,32,61,0.0053,1,1
20,-82.38,10,200,0.0032,0,0
21,-11.45,9,200,0.0013,0,2
22,-14.70,6,82,0.0034,1,1
23,-67.27,15,200,0.0031,0,0
24,-80.22,5,200,0.0039,0,0
25,-107.53,10,200,0.0054,0,0
26,-84.57,20,200,0.0039,0,0
27,-67.35,13,200,0.0030,0,0
28,-97.97,5,200,0.0044,0,0
29,-78.42,9,200,0.0034,0,0
30,-78.24,11,200,0.0034,0,0
31,-18.61,5,200,0.0050,0,3
32,-95.41,12,200,0.0045,0,0
33,-81.15,11,200,0.0042,0,0
34,-79.36,12,200,0.0038,0,0
35,-20.00,200,200,0.0045,0,5
36,-66.44,10,200,0.0036,0,0
37,-89.83,5,200,0.0046,0,0
38,-54.65,21,200,0.0024,0,0
39,8.57,4,4,0.0021,1,1
40,-16.16,21,200,0.0022,0,6
41,-85.26,28,200,0.0037,0,0
42,-49.59,16,200,0.0028,0,0
43,-4.31,11,35,0.0031,1,1
44,-61.59,11,200,0.0033,0,0
45,-67.45,11,200,0.0032,0,0
46,-68.06,7,200,0.0036,0,0
47,-59.65,16,200,0.0022,0,0
48,-61.99,8,200,0.0024,0,0
49,-71.39,10,200,0.0040,0,0
50,-50.30,8,200,0.0023,0,1
51,-51.79,6,200,0.0031,0,0
52,-55.76,13,200,0.0024,0,0
53,-49.54,7,200,0.0020,0,0
54,-44.64,15,200,0.0018,0,0
55,-12.27,7,89,0.0024,1,1
56,-56.59,8,200,0.0028,0,0
57,-63.68,16,200,0.0025,0,0
58,-47.70,10,200,0.0019,0,0
59,-6.02,6,45,0.0023,1,1
