episode,reward,mttd,mttr,fpr,csr,compromised
1,-94.12,16,200,7.0833,0,4
2,-219.90,52,59,8.4074,1,1
3,-179.91,7,44,8.3478,1,2
4,-257.52,5,80,5.6596,1,1
5,-51.00,10,23,7.8889,1,1
6,-131.40,19,45,6.0000,1,2
7,-161.49,43,46,7.1667,1,2
8,-689.74,10,200,5.2313,0,0
9,-202.27,4,57,7.7778,1,1
10,-166.77,9,57,4.2857,1,2
11,-636.54,8,200,4.5816,0,0
12,-117.31,12,32,6.1429,1,1
13,-178.49,11,48,6.8519,1,1
14,-144.32,16,46,6.2500,1,1
15,-100.98,12,200,8.7273,0,3
16,-668.75,9,200,4.8723,0,0
17,-149.44,9,42,6.4800,1,1
18,-82.60,5,33,4.6500,1,1
19,-304.60,11,101,4.9844,1,1
20,-46.54,9,200,8.0000,0,5
21,-107.50,8,40,5.1739,1,1
22,-136.97,18,40,5.8077,1,1
23,-113.39,11,41,4.9200,1,1
24,-182.58,13,52,5.1316,1,1
25,-134.20,5,44,7.2500,1,2
26,-41.12,11,200,6.5000,0,5
27,-9.94,6,10,2.3750,1,1
28,-85.42,14,29,7.3846,1,2
29,-207.67,25,65,4.4200,1,1
30,-26.59,7,14,7.2000,1,2
31,-160.77,5,44,7.5909,1,1
32,-45.84,7,200,2.5882,0,8
33,-80.09,9,25,5.5294,1,3
34,-106.91,8,38,5.0870,1,1
35,-634.79,10,200,5.4407,0,0
36,-60.55,14,20,10.5714,1,2
37,-90.57,9,32,4.8571,1,2
38,-167.74,10,58,5.1111,1,1
39,-101.44,7,32,4.6800,1,1
40,-114.54,28,40,5.2083,1,3
41,-257.11,6,200,5.4130,0,2
42,-111.71,7,28,8.7857,1,1
43,-103.20,8,37,5.4286,1,1
44,-126.41,4,37,5.4231,1,3
45,-120.33,9,41,5.2692,1,2
46,-80.24,13,200,8.4444,0,7
47,-137.83,21,41,7.4500,1,1
48,-165.84,18,57,5.4848,1,1
49,-132.03,14,44,5.0345,1,2
50,-151.50,11,49,5.2188,1,1
51,-186.41,16,61,6.1562,1,1
52,-134.64,7,41,5.7308,1,1
53,-96.01,19,29,6.3529,1,4
54,-142.39,6,52,5.8846,1,1
55,-59.20,8,22,4.8667,1,3
56,-125.30,18,31,7.7222,1,1
57,-74.17,17,25,4.8824,1,1
58,-159.97,7,62,4.6053,1,1
59,-51.18,6,10,21.0000,1,1
60,-81.62,22,25,7.5000,1,1
61,-72.83,4,200,3.7222,0,4
62,-154.71,6,58,5.0303,1,2
63,-611.75,5,200,4.3497,0,0
64,-93.87,8,31,5.2000,1,2
65,-166.86,60,64,4.7838,1,1
66,-168.03,7,64,4.6579,1,1
67,-231.56,5,83,5.1087,1,1
68,-77.02,7,23,5.3125,1,1
69,-38.05,12,17,4.2500,1,1
70,-115.68,23,41,5.4167,1,3
71,-139.34,5,48,7.1364,1,1
72,-51.02,13,20,6.4000,1,2
73,-60.87,13,200,7.7143,0,4
74,-16.19,5,11,4.3333,1,1
75,-44.92,13,200,4.0000,0,5
76,-207.47,14,71,5.6410,1,1
77,-70.28,4,32,5.4000,1,1
78,-44.82,12,21,7.8571,1,2
79,-220.32,9,69,5.5476,1,1
80,-63.26,11,26,4.6875,1,1
81,-224.60,6,88,4.7059,1,1
82,-56.55,12,200,3.8571,0,6
83,-22.51,6,15,3.8889,1,2
84,-78.59,8,40,4.2857,1,1
85,-532.95,8,200,4.1231,0,0
86,-72.23,12,33,4.5789,1,1
87,-69.66,12,200,3.8824,0,5
88,-64.45,18,34,5.5714,1,3
89,-349.92,25,133,4.0909,1,1
90,-105.82,11,47,4.8000,1,1
91,-80.03,7,48,3.2143,1,1
92,-79.72,7,200,5.6429,0,4
93,-154.14,8,83,2.9474,1,2
94,-28.56,5,20,2.8571,1,4
95,-156.87,4,84,3.3265,1,1
96,-52.66,11,41,3.5500,1,1
97,-66.75,11,200,3.5882,0,6
98,-124.28,10,68,2.4643,1,1
99,-376.55,11,200,3.1803,0,0
100,-82.70,12,39,3.5385,1,1
101,-160.94,14,93,3.0169,1,1
102,-66.13,6,41,2.6552,1,1
103,-86.25,12,64,2.6486,1,3
104,-19.44,10,200,1.6000,0,4
105,-50.75,8,40,2.7391,1,1
106,-12.37,10,12,4.7500,1,1
107,-25.19,11,20,4.0000,1,1
108,-89.08,10,73,1.9231,1,1
109,-39.60,14,35,3.3750,1,1
110,-54.94,10,48,2.6923,1,1
111,-269.99,19,200,2.2696,0,0
112,-157.46,27,95,2.6508,1,1
113,-69.63,11,54,2.6364,1,1
114,-89.34,24,57,3.0571,1,1
115,-61.38,8,45,2.6207,1,1
116,-75.10,24,52,2.9310,1,1
117,-32.97,10,20,3.8182,1,1
118,-69.94,10,43,2.4242,1,2
119,-299.92,16,200,2.4390,0,0
120,-35.41,9,34,2.2381,1,2
121,-38.48,13,33,3.3333,1,2
122,-8.60,12,15,2.8571,1,3
123,-59.64,12,62,2.2188,1,1
124,-116.18,14,97,2.1786,1,1
125,-68.00,15,51,3.4583,1,1
126,-105.15,9,92,2.0179,1,1
127,-112.80,24,83,2.2364,1,1
128,-20.93,10,19,2.5000,1,3
129,-23.62,33,33,1.8095,1,1
130,-110.99,8,78,2.7660,1,1
131,-39.81,7,200,3.1000,0,6
132,-51.80,22,52,1.9062,1,1
133,-106.01,9,92,1.9344,1,1
134,-80.61,9,84,1.8077,1,1
135,-204.32,10,200,1.7177,0,0
136,-30.74,25,28,1.9545,1,2
137,-35.87,12,42,1.8214,1,1
138,-157.99,19,133,1.6900,1,1
139,-46.25,9,46,1.7647,1,1
140,-91.86,6,68,2.9706,1,1
141,-36.39,14,44,2.2273,1,1
142,-234.99,8,200,1.7246,0,0
143,-81.73,6,89,1.6364,1,1
144,-174.26,13,144,2.1413,1,1
145,-27.67,8,36,2.1053,1,1
146,-102.35,26,101,1.6471,1,1
147,-28.13,10,41,1.4348,1,1
148,-70.12,13,200,5.0000,0,4
149,-88.08,5,82,2.5122,1,1
150,-33.52,19,200,1.5882,0,3
151,-103.67,10,106,1.7188,1,1
152,-79.36,46,81,2.1667,1,2
153,-66.03,5,61,1.8750,1,1
154,-17.12,10,200,1.1250,0,6
155,-11.46,15,22,1.7000,1,1
156,-42.78,17,69,1.5116,1,1
157,-128.69,27,118,2.3167,1,1
158,-92.65,5,75,1.8846,1,1
159,-17.74,31,32,2.2308,1,2
160,-166.60,8,132,1.9659,1,1
161,-215.03,19,200,1.6176,0,0
162,-31.12,10,200,2.3000,0,4
163,-1.24,13,26,0.8667,1,3
164,-39.94,14,51,1.8276,1,1
165,-54.74,12,63,1.8571,1,1
166,-147.26,9,102,2.1944,1,1
167,-75.02,32,78,1.5862,1,1
168,-159.69,21,129,2.1205,1,1
169,-53.29,13,58,1.8718,1,1
170,-65.77,19,66,2.1053,1,1
