episode,reward,mttd,mttr,fpr,csr,compromised
1,-887.07,11,200,0.0273,0,0
2,-96.60,14,20,0.0319,1,3
3,-98.98,8,20,0.0300,1,1
4,-97.25,8,26,0.0239,1,1
5,-139.70,13,29,0.0313,1,1
6,-181.88,12,45,0.0271,1,1
7,-57.15,8,200,0.0266,0,3
8,-75.18,9,16,0.0319,1,1
9,-954.69,7,200,0.0282,0,0
10,-82.82,6,27,0.0238,1,1
11,-111.53,16,29,0.0267,1,2
12,-130.42,7,43,0.0236,1,1
13,-897.30,8,200,0.0293,0,0
14,-875.24,10,200,0.0263,0,0
15,-116.11,11,28,0.0269,1,2
16,-17.82,4,4,0.0338,1,1
17,-89.69,12,17,0.0317,1,2
18,-920.88,8,200,0.0279,0,0
19,-927.21,11,200,0.0280,0,0
20,-143.73,19,42,0.0247,1,1
21,-899.88,8,200,0.0279,0,0
22,-142.22,8,31,0.0308,1,1
23,-63.74,10,13,0.0323,1,2
24,-60.86,9,13,0.0298,1,1
25,-104.33,10,31,0.0232,1,1
26,-838.98,9,200,0.0264,0,0
27,-95.52,7,23,0.0287,1,1
28,-96.89,6,24,0.0274,1,2
29,-146.08,10,34,0.0278,1,1
30,-862.82,4,200,0.0270,0,0
31,-904.85,20,200,0.0287,0,0
32,-116.23,14,23,0.0338,1,2
33,-27.94,7,12,0.0232,1,2
34,-65.25,5,200,0.0255,0,6
35,-42.82,11,16,0.0233,1,3
36,-866.00,5,200,0.0266,0,0
37,-74.70,9,21,0.0251,1,1
38,-63.63,9,18,0.0247,1,1
39,-68.93,9,23,0.0237,1,1
40,-196.45,4,48,0.0272,1,1
41,-92.35,10,30,0.0210,1,1
42,-52.08,5,16,0.0247,1,1
43,-77.29,12,20,0.0262,1,1
44,-82.85,9,19,0.0304,1,1
45,-184.69,6,48,0.0270,1,1
46,-113.35,8,200,0.0260,0,4
47,-107.07,11,27,0.0246,1,1
48,-760.93,11,200,0.0245,0,0
49,-57.09,6,22,0.0229,1,2
50,-55.85,14,23,0.0222,1,3
51,-777.82,9,200,0.0253,0,0
52,-52.46,8,24,0.0195,1,2
53,-59.64,6,200,0.0230,0,5
54,-257.25,10,77,0.0232,1,1
55,-73.65,6,21,0.0237,1,2
56,-138.14,7,31,0.0274,1,1
57,-170.84,42,61,0.0213,1,1
58,-773.77,9,200,0.0250,0,0
59,-74.57,5,200,0.0258,0,5
60,-111.14,32,47,0.0200,1,1
61,-656.68,7,200,0.0234,0,0
62,-61.78,8,31,0.0163,1,1
63,-37.44,11,21,0.0175,1,1
64,-79.82,6,30,0.0181,1,1
65,-69.89,8,44,0.0158,1,1
66,-39.36,7,200,0.0162,0,5
67,-39.11,5,13,0.0232,1,3
68,-586.29,7,200,0.0203,0,0
69,-202.23,9,73,0.0203,1,1
70,-151.42,18,54,0.0190,1,1
71,-50.10,6,16,0.0234,1,1
72,-537.23,13,200,0.0203,0,0
73,-72.74,8,34,0.0203,1,1
74,-24.82,6,14,0.0233,1,2
75,-552.94,10,200,0.0189,0,0
76,-114.63,13,54,0.0180,1,1
77,-53.95,14,36,0.0156,1,2
78,-83.37,7,45,0.0154,1,1
79,-511.61,8,200,0.0183,0,0
80,-62.96,9,33,0.0174,1,1
81,-432.28,7,200,0.0158,0,0
82,-113.30,6,45,0.0164,1,1
83,-20.00,11,13,0.0160,1,1
84,-1.82,4,4,0.0184,1,1
85,-69.20,5,39,0.0187,1,1
86,-501.14,10,200,0.0176,0,0
87,-440.78,5,200,0.0176,0,0
88,2.18,4,4,0.0154,1,1
89,-58.59,23,28,0.0152,1,1
90,-63.40,7,42,0.0148,1,2
91,-383.47,11,200,0.0144,0,0
92,-475.07,15,200,0.0187,0,0
93,-95.63,14,39,0.0195,1,1
94,-36.44,6,200,0.0148,0,5
95,-62.13,6,30,0.0175,1,1
96,-92.53,9,43,0.0217,1,3
97,-123.10,7,49,0.0214,1,1
98,-70.15,11,52,0.0145,1,1
99,-65.70,7,13,0.0297,1,2
100,-423.69,12,200,0.0168,0,0
101,-442.52,7,200,0.0161,0,0
102,-68.51,6,53,0.0134,1,1
103,-48.60,26,29,0.0181,1,3
104,-16.63,12,19,0.0115,1,3
105,-450.85,26,200,0.0167,0,0
106,-43.91,9,28,0.0194,1,2
107,-38.00,200,200,0.0129,0,4
108,-12.96,13,22,0.0128,1,1
109,-22.23,7,19,0.0127,1,1
110,-342.84,14,200,0.0140,0,0
111,-32.05,16,20,0.0135,1,1
112,-107.47,12,72,0.0145,1,1
113,-99.13,7,51,0.0171,1,1
114,-32.80,8,26,0.0142,1,1
115,-152.13,17,91,0.0147,1,1
116,-410.73,7,200,0.0164,0,0
117,-92.36,12,50,0.0153,1,1
118,-50.87,7,39,0.0135,1,1
119,-384.15,4,200,0.0163,0,0
120,-47.72,7,46,0.0124,1,1
121,-52.07,14,23,0.0236,1,1
122,-90.10,8,53,0.0148,1,1
123,-57.43,13,22,0.0206,1,3
124,-74.61,7,44,0.0128,1,1
125,-74.26,11,38,0.0196,1,1
126,-39.00,200,200,0.0187,0,7
127,-15.62,16,16,0.0109,1,1
128,-55.73,19,39,0.0151,1,1
129,-52.28,17,36,0.0144,1,1
130,-44.57,9,38,0.0123,1,1
131,-72.47,4,45,0.0133,1,1
132,-397.35,8,200,0.0159,0,0
133,-322.08,4,200,0.0132,0,0
134,-15.02,9,16,0.0153,1,1
135,-91.28,6,49,0.0175,1,1
136,-157.66,9,109,0.0131,1,1
137,-148.29,6,99,0.0121,1,1
138,-122.60,12,90,0.0120,1,1
139,-441.23,18,200,0.0169,0,0
140,-110.54,12,74,0.0132,1,1
141,-377.45,11,200,0.0141,0,0
142,-76.40,5,63,0.0127,1,1
143,-50.23,12,52,0.0130,1,1
144,-45.80,14,35,0.0118,1,1
145,-338.08,6,200,0.0146,0,0
146,-34.79,7,200,0.0119,0,6
147,-53.01,6,51,0.0109,1,1
148,-159.71,15,90,0.0172,1,1
149,-29.63,12,20,0.0194,1,1
150,-39.57,6,38,0.0128,1,1
151,-16.14,6,11,0.0172,1,2
152,-67.35,29,200,0.0138,0,7
153,-52.31,7,51,0.0125,1,2
154,-77.85,24,48,0.0159,1,2
155,-107.73,14,59,0.0199,1,2
156,-27.61,10,18,0.0132,1,4
157,-315.60,6,200,0.0145,0,0
158,-65.55,18,200,0.0154,0,6
