episode,reward,mttd,mttr,fpr,csr,compromised
1,-134.93,7,33,0.0252,1,1
2,-116.62,9,33,0.0215,1,2
3,-59.10,10,16,0.0274,1,3
4,-88.44,7,19,0.0299,1,4
5,-153.54,10,25,0.0379,1,4
6,-64.56,12,200,0.0279,0,5
7,-46.62,10,13,0.0306,1,1
8,-117.94,10,23,0.0294,1,4
9,-105.64,8,21,0.0346,1,1
10,-128.10,7,27,0.0298,1,2
11,-91.09,12,22,0.0248,1,2
12,-28.74,10,13,0.0204,1,2
13,-152.55,5,41,0.0268,1,2
14,-61.84,10,20,0.0258,1,2
15,-41.98,7,11,0.0318,1,3
16,-116.05,14,28,0.0292,1,5
17,-239.55,4,47,0.0300,1,3
18,-42.85,4,15,0.0238,1,4
19,-78.52,6,23,0.0268,1,4
20,-3.82,4,4,0.0163,1,1
21,-82.17,8,21,0.0293,1,4
22,-90.12,7,20,0.0299,1,2
23,-118.73,9,28,0.0258,1,2
24,-164.56,19,39,0.0258,1,2
25,-129.03,12,29,0.0288,1,2
26,-151.14,22,38,0.0284,1,2
27,-41.86,4,11,0.0287,1,4
28,-113.58,10,28,0.0262,1,2
29,-199.13,9,49,0.0256,1,1
30,-88.53,4,22,0.0253,1,3
31,-23.67,6,9,0.0222,1,4
32,-117.00,14,200,0.0250,0,4
33,-264.63,16,60,0.0261,1,2
34,-41.23,7,19,0.0180,1,2
35,-211.14,24,58,0.0261,1,1
36,-47.12,8,200,0.0229,0,6
37,-141.22,18,41,0.0229,1,2
38,-876.85,6,200,0.0266,0,0
39,-69.14,4,200,0.0255,0,4
40,-55.07,8,17,0.0226,1,1
41,-108.86,19,23,0.0316,1,2
42,-68.10,10,21,0.0209,1,2
43,-91.12,11,21,0.0302,1,1
44,-216.30,6,57,0.0249,1,2
45,-67.33,14,23,0.0223,1,2
46,-59.10,12,23,0.0212,1,1
47,-90.77,4,27,0.0285,1,3
48,-121.39,7,35,0.0256,1,2
49,-31.20,7,15,0.0168,1,3
50,-220.59,8,47,0.0300,1,3
51,-14.82,4,5,0.0261,1,1
52,-114.97,13,30,0.0256,1,1
53,-157.48,8,30,0.0316,1,2
54,-859.95,4,200,0.0262,0,0
55,-32.82,8,8,0.0284,1,1
56,-59.75,12,26,0.0213,1,4
57,-135.91,13,41,0.0227,1,3
58,-63.30,7,18,0.0273,1,2
59,-77.10,10,22,0.0225,1,4
60,-188.42,10,47,0.0239,1,3
61,-92.70,7,26,0.0255,1,3
62,-177.04,8,46,0.0264,1,1
63,-212.17,23,50,0.0271,1,2
64,-120.15,16,31,0.0289,1,4
65,-81.34,12,27,0.0215,1,1
66,-211.93,5,44,0.0311,1,2
67,-90.62,5,26,0.0232,1,1
68,-35.14,8,8,0.0307,1,1
69,-109.83,4,29,0.0250,1,1
70,-26.25,8,11,0.0233,1,2
71,-64.05,10,18,0.0240,1,1
72,-46.98,7,11,0.0320,1,3
73,-85.28,11,31,0.0209,1,3
74,-81.26,15,22,0.0279,1,2
75,-48.05,9,17,0.0246,1,2
76,-83.75,6,19,0.0295,1,2
77,-90.19,4,25,0.0271,1,3
78,-781.07,26,200,0.0243,0,0
79,-180.89,8,55,0.0224,1,2
80,8.18,4,4,0.0036,1,1
81,-85.24,18,200,0.0224,0,6
82,-130.23,9,29,0.0283,1,4
83,-115.55,16,27,0.0279,1,2
84,-73.25,8,25,0.0240,1,1
85,-51.73,5,16,0.0258,1,3
86,-85.46,8,26,0.0236,1,1
87,-26.48,8,20,0.0159,1,3
88,-69.29,13,22,0.0214,1,2
89,-71.36,7,20,0.0219,1,3
90,-23.25,8,11,0.0178,1,1
91,-56.73,5,13,0.0262,1,3
92,-48.36,10,200,0.0170,0,4
93,-110.49,12,34,0.0232,1,1
94,-84.77,8,31,0.0224,1,2
95,-54.13,7,17,0.0220,1,2
96,-29.10,10,16,0.0170,1,3
97,-47.15,9,26,0.0151,1,2
98,-46.38,9,19,0.0192,1,3
99,-79.58,8,200,0.0224,0,5
100,-46.57,8,18,0.0196,1,4
101,-52.75,11,22,0.0187,1,2
102,-78.58,14,39,0.0189,1,3
103,-74.14,8,33,0.0162,1,4
104,-84.46,8,33,0.0185,1,3
105,-57.17,16,29,0.0208,1,1
106,-150.62,42,43,0.0247,1,1
107,-19.92,7,18,0.0167,1,3
108,-75.06,4,36,0.0177,1,2
109,-24.11,6,12,0.0183,1,1
110,-69.71,8,20,0.0241,1,2
111,-65.04,13,30,0.0217,1,3
112,-135.27,21,200,0.0196,0,3
113,-29.14,7,8,0.0371,1,1
114,-175.21,22,82,0.0161,1,1
115,-21.76,14,23,0.0129,1,2
116,-50.17,6,29,0.0175,1,2
117,-72.29,10,36,0.0181,1,2
118,-43.03,10,28,0.0134,1,1
119,-51.49,4,200,0.0179,0,6
120,-69.20,9,34,0.0155,1,1
121,-95.96,9,52,0.0149,1,1
122,-70.43,23,33,0.0207,1,3
123,-62.38,7,22,0.0213,1,2
124,-455.09,10,200,0.0170,0,0
125,-29.25,6,12,0.0257,1,2
126,-102.68,7,59,0.0153,1,2
127,-184.40,8,101,0.0157,1,1
128,2.18,5,5,0.0080,1,1
129,-63.29,12,30,0.0170,1,5
130,-98.51,16,59,0.0142,1,2
131,-118.21,5,39,0.0232,1,1
132,-89.97,5,36,0.0167,1,4
