episode,reward,mttd,mttr,fpr,csr,compromised
1,-37.69,10,12,0.0236,1,1
2,-105.08,7,27,0.0232,1,1
3,-49.75,11,200,0.0171,0,5
4,-969.64,6,200,0.0262,0,0
5,-121.31,4,26,0.0269,1,1
6,-176.52,6,40,0.0263,1,1
7,-921.81,14,200,0.0248,0,0
8,-192.34,10,42,0.0257,1,1
9,-881.83,8,200,0.0235,0,0
10,-74.93,5,19,0.0242,1,1
11,-980.12,9,200,0.0261,0,0
12,-101.76,16,200,0.0219,0,3
13,-995.43,8,200,0.0266,0,0
14,-105.30,6,26,0.0232,1,1
15,-936.48,4,200,0.0250,0,0
16,-138.16,14,26,0.0317,1,2
17,-78.38,6,200,0.0234,0,3
18,-159.28,5,30,0.0303,1,1
19,-70.81,9,200,0.0236,0,6
20,-897.70,7,200,0.0238,0,0
21,-75.67,4,17,0.0263,1,1
22,-999.85,24,200,0.0265,0,0
23,-201.11,8,41,0.0275,1,1
24,-164.26,6,32,0.0283,1,1
25,-50.83,7,15,0.0209,1,1
26,-161.89,8,36,0.0255,1,1
27,-16.13,4,4,0.0329,1,1
28,-90.00,10,200,0.0297,0,6
29,-52.76,8,12,0.0294,1,2
30,-1053.95,8,200,0.0284,0,0
31,-77.20,7,14,0.0333,1,2
32,-160.91,9,37,0.0240,1,1
33,-71.67,5,200,0.0213,0,5
34,-140.07,5,27,0.0303,1,1
35,-118.68,7,25,0.0278,1,1
36,-170.72,7,38,0.0256,1,1
37,-151.58,9,29,0.0310,1,1
38,-61.83,7,15,0.0254,1,2
39,-58.39,5,200,0.0209,0,3
40,-99.15,13,18,0.0322,1,1
41,-974.92,6,200,0.0259,0,0
42,-69.67,7,17,0.0257,1,1
43,-114.23,15,25,0.0271,1,1
44,-951.12,26,200,0.0256,0,0
45,-90.81,8,200,0.0296,0,3
46,-42.02,9,14,0.0192,1,1
47,-149.54,13,33,0.0258,1,1
48,-168.99,9,37,0.0259,1,1
49,-913.17,16,200,0.0241,0,0
50,-68.29,11,200,0.0243,0,4
51,-107.03,22,24,0.0255,1,1
52,-973.01,8,200,0.0257,0,0
53,-109.12,11,200,0.0274,0,3
54,-190.14,4,34,0.0307,1,1
55,-217.53,8,56,0.0214,1,1
56,-57.60,8,18,0.0197,1,1
57,-77.20,4,200,0.0211,0,3
58,-96.88,8,28,0.0211,1,2
59,-125.06,12,23,0.0308,1,1
60,-102.81,8,23,0.0269,1,1
61,-951.78,14,200,0.0257,0,0
62,-39.14,8,11,0.0255,1,2
63,-898.45,7,200,0.0235,0,0
64,-920.14,7,200,0.0245,0,0
65,-42.96,10,10,0.0301,1,1
66,-114.08,7,27,0.0256,1,2
67,-904.77,10,200,0.0245,0,0
68,-43.53,7,11,0.0270,1,1
69,-51.54,6,9,0.0361,1,1
70,-79.34,9,200,0.0220,0,3
71,-52.25,8,14,0.0255,1,2
72,-155.13,8,34,0.0253,1,1
73,-68.41,5,16,0.0264,1,2
74,-154.42,12,35,0.0247,1,1
75,-108.96,16,24,0.0268,1,1
76,-914.08,7,200,0.0245,0,0
77,-75.64,8,21,0.0223,1,1
78,-79.81,9,15,0.0305,1,1
79,-971.80,6,200,0.0260,0,0
80,-147.47,4,31,0.0282,1,1
81,-921.00,9,200,0.0248,0,0
82,-103.37,11,200,0.0279,0,3
83,-59.95,5,14,0.0262,1,1
84,-113.64,8,26,0.0242,1,1
85,-83.65,4,16,0.0305,1,1
86,-140.21,9,30,0.0281,1,1
87,-131.77,12,33,0.0239,1,1
88,-196.61,9,36,0.0304,1,1
89,-181.92,8,43,0.0236,1,1
90,-986.26,8,200,0.0258,0,0
91,-67.90,5,200,0.0212,0,5
92,-123.08,12,26,0.0284,1,1
93,-97.32,12,21,0.0271,1,1
94,-79.58,9,18,0.0262,1,4
95,-41.47,11,14,0.0203,1,1
96,-108.63,5,22,0.0283,1,1
97,-88.74,6,23,0.0230,1,1
98,-80.80,9,19,0.0245,1,1
99,-113.85,8,200,0.0246,0,3
100,-66.46,7,16,0.0264,1,1
101,-70.40,12,19,0.0247,1,1
102,-146.01,5,32,0.0249,1,1
103,-134.28,7,31,0.0254,1,1
104,-58.77,10,15,0.0247,1,3
105,-951.55,9,200,0.0257,0,0
106,-58.94,8,13,0.0287,1,1
107,-100.53,11,24,0.0246,1,1
108,-996.58,7,200,0.0267,0,0
109,-100.00,10,23,0.0277,1,3
110,-135.67,14,32,0.0249,1,1
111,-98.75,13,200,0.0288,0,4
112,-975.86,15,200,0.0262,0,0
113,-365.89,5,84,0.0246,1,1
114,-107.29,7,27,0.0240,1,1
115,-1002.27,8,200,0.0268,0,0
116,-113.53,13,25,0.0258,1,1
117,-128.73,8,30,0.0254,1,1
118,-58.34,10,14,0.0262,1,1
119,-104.77,6,200,0.0216,0,3
120,-960.78,20,200,0.0259,0,0
121,-103.41,7,23,0.0255,1,1
122,-120.06,7,24,0.0290,1,1
123,-64.24,10,18,0.0218,1,2
124,-85.62,12,22,0.0238,1,2
125,-70.52,9,200,0.0250,0,5
126,-100.96,8,200,0.0223,0,5
127,-937.27,5,200,0.0252,0,0
128,-913.59,5,200,0.0244,0,0
129,-1006.21,13,200,0.0269,0,0
130,-962.58,7,200,0.0257,0,0
131,-116.19,8,20,0.0337,1,2
132,-104.78,13,21,0.0314,1,1
133,-154.76,16,27,0.0332,1,2
134,-87.99,5,19,0.0264,1,1
135,-92.67,8,22,0.0250,1,1
136,-91.04,14,18,0.0291,1,4
137,-134.60,15,31,0.0256,1,1
138,-140.06,6,34,0.0235,1,1
139,-118.61,13,35,0.0210,1,1
140,-64.83,4,14,0.0289,1,1
141,-184.42,5,43,0.0228,1,1
142,-66.54,10,15,0.0268,1,2
143,-138.10,7,33,0.0241,1,1
144,-155.29,17,42,0.0224,1,1
145,-52.87,6,15,0.0229,1,4
146,-85.14,10,200,0.0238,0,5
147,-45.36,7,10,0.0275,1,1
148,-60.13,9,13,0.0301,1,1
149,-81.61,6,200,0.0294,0,4
150,-63.32,16,18,0.0221,1,2
151,-57.83,6,17,0.0230,1,1
152,-100.42,8,31,0.0196,1,2
153,-127.39,7,34,0.0222,1,1
154,-115.48,8,26,0.0250,1,1
155,-84.02,13,20,0.0270,1,1
156,-101.10,9,24,0.0251,1,1
157,-1018.61,13,200,0.0272,0,0
158,-105.18,8,23,0.0269,1,2
159,-101.47,10,26,0.0219,1,1
160,-275.53,24,54,0.0281,1,1
161,-93.16,10,200,0.0314,0,6
162,-1068.28,10,200,0.0279,0,0
163,-33.03,6,8,0.0295,1,4
164,-101.50,4,25,0.0237,1,1
165,-160.44,9,36,0.0260,1,1
166,-88.34,15,21,0.0251,1,2
167,-87.69,8,22,0.0246,1,1
168,-128.98,9,29,0.0260,1,1
169,-124.25,7,30,0.0236,1,1
170,-154.02,7,27,0.0331,1,1
171,-58.89,6,200,0.0170,0,3
172,-995.23,7,200,0.0263,0,0
173,-112.37,5,28,0.0226,1,1
174,-89.36,10,27,0.0212,1,1
175,-75.18,10,24,0.0199,1,2
176,-77.77,8,18,0.0265,1,1
177,-51.25,6,12,0.0298,1,1
178,-57.70,9,200,0.0209,0,3
179,-89.38,4,200,0.0239,0,4
180,-732.58,7,159,0.0252,1,1
181,-86.96,5,200,0.0244,0,3
182,-38.44,6,7,0.0372,1,2
183,-68.51,10,16,0.0277,1,1
184,-932.60,8,200,0.0252,0,0
185,-125.73,9,28,0.0286,1,1
186,-973.35,8,200,0.0259,0,0
187,-1016.17,5,200,0.0270,0,0
188,-124.37,13,28,0.0258,1,1
189,-68.64,8,200,0.0197,0,5
190,-44.19,13,13,0.0226,1,2
191,-96.18,9,23,0.0260,1,1
192,-162.48,8,35,0.0261,1,1
193,-938.38,10,200,0.0247,0,0
194,-147.34,11,30,0.0281,1,1
195,-49.44,7,10,0.0312,1,3
196,-973.47,5,200,0.0259,0,0
197,-91.42,5,25,0.0237,1,1
198,-1032.90,15,200,0.0273,0,0
199,-79.94,5,24,0.0216,1,1
200,-988.10,7,200,0.0258,0,0
201,-996.62,10,200,0.0269,0,0
202,-74.38,11,15,0.0300,1,2
203,-1001.86,6,200,0.0269,0,0
204,-931.24,7,200,0.0246,0,0
205,-32.24,7,13,0.0167,1,1
206,-89.28,9,19,0.0290,1,1
207,-956.78,5,200,0.0253,0,0
208,-57.09,10,16,0.0233,1,1
209,-100.17,12,200,0.0233,0,2
210,-177.78,11,44,0.0233,1,1
211,-133.99,11,33,0.0233,1,1
212,-147.60,4,34,0.0244,1,2
213,-121.52,6,31,0.0229,1,1
214,-96.77,10,26,0.0228,1,1
215,-187.90,11,43,0.0245,1,1
216,-136.82,7,31,0.0247,1,1
217,-133.44,5,26,0.0300,1,2
218,-71.54,7,18,0.0248,1,1
219,-851.51,6,200,0.0232,0,0
220,-933.66,8,200,0.0249,0,0
221,-968.22,8,200,0.0254,0,0
222,-87.76,15,23,0.0239,1,3
223,-96.55,18,25,0.0231,1,2
224,-182.48,11,41,0.0252,1,2
225,-1029.21,8,200,0.0272,0,0
226,-184.65,7,40,0.0255,1,1
227,-110.37,9,27,0.0242,1,1
228,-139.43,9,32,0.0250,1,2
229,-116.53,8,21,0.0356,1,1
230,-934.25,14,200,0.0252,0,0
231,-201.65,7,38,0.0290,1,1
232,-94.40,13,22,0.0273,1,1
233,-36.31,4,12,0.0232,1,1
234,-193.83,10,41,0.0264,1,1
235,-107.55,7,24,0.0268,1,1
236,-97.12,8,200,0.0271,0,4
237,-953.97,7,200,0.0253,0,0
238,-35.19,6,13,0.0191,1,2
239,-144.02,4,32,0.0260,1,1
240,-26.94,6,7,0.0288,1,2
241,-179.74,10,38,0.0268,1,1
242,-109.21,14,17,0.0362,1,2
243,-93.04,7,26,0.0209,1,1
244,-92.55,7,18,0.0307,1,1
245,-91.12,17,21,0.0253,1,1
246,-172.41,20,41,0.0248,1,1
247,-90.27,18,20,0.0261,1,1
248,-103.16,8,200,0.0309,0,4
249,-1001.11,7,200,0.0266,0,0
250,-1041.94,9,200,0.0272,0,0
251,-39.80,10,11,0.0245,1,1
252,-220.77,7,43,0.0290,1,1
253,-88.05,7,19,0.0276,1,1
254,-56.00,9,16,0.0224,1,3
