episode,reward,mttd,mttr,fpr,csr,compromised
1,-88.30,9,20,0.0275,1,2
2,-96.23,8,29,0.0240,1,2
3,-951.92,6,200,0.0290,0,0
4,-142.66,9,29,0.0322,1,1
5,-918.20,8,200,0.0284,0,0
6,-124.52,16,25,0.0312,1,1
7,-176.43,24,41,0.0297,1,1
8,-987.58,10,200,0.0296,0,0
9,-134.11,7,32,0.0254,1,1
10,-47.24,11,13,0.0274,1,2
11,-91.67,9,22,0.0250,1,1
12,-57.42,13,18,0.0237,1,2
13,-58.99,7,13,0.0307,1,1
14,-113.78,8,35,0.0234,1,1
15,-174.52,8,42,0.0264,1,1
16,-748.94,8,200,0.0243,0,0
17,-53.12,8,14,0.0262,1,3
18,-4.82,4,5,0.0191,1,1
19,-30.45,7,10,0.0291,1,1
20,-95.30,7,27,0.0248,1,1
21,-130.15,10,29,0.0324,1,1
22,-84.44,7,23,0.0267,1,2
23,-122.92,5,37,0.0249,1,1
24,-170.15,7,42,0.0281,1,1
25,-201.06,8,44,0.0280,1,1
26,-222.32,6,44,0.0302,1,1
27,-115.08,18,35,0.0235,1,1
28,-817.88,9,200,0.0258,0,0
29,-99.41,8,200,0.0382,0,4
30,-951.79,11,200,0.0291,0,0
31,-843.35,7,200,0.0269,0,0
32,-102.75,14,200,0.0273,0,2
33,-99.07,11,200,0.0227,0,3
34,-159.51,10,45,0.0240,1,1
35,-59.52,10,19,0.0218,1,2
36,-49.60,14,17,0.0235,1,1
37,-933.10,13,200,0.0280,0,0
38,-177.39,16,50,0.0233,1,1
39,-180.45,12,47,0.0272,1,1
40,-45.79,8,19,0.0186,1,1
41,-134.99,20,35,0.0289,1,1
42,-42.60,10,18,0.0173,1,1
43,-855.18,8,200,0.0266,0,0
44,-55.68,14,16,0.0262,1,2
45,-96.46,8,24,0.0246,1,1
46,-823.95,10,200,0.0250,0,0
47,-86.91,7,26,0.0209,1,1
48,-105.98,5,27,0.0246,1,1
49,-18.62,8,8,0.0234,1,1
50,-836.26,14,200,0.0251,0,0
51,-143.42,7,52,0.0203,1,1
52,-150.71,21,36,0.0277,1,1
53,-70.53,13,23,0.0201,1,1
54,-94.78,7,18,0.0346,1,4
55,-72.80,17,25,0.0232,1,2
56,-21.62,7,7,0.0278,1,1
57,-69.62,9,200,0.0209,0,5
58,-25.39,6,12,0.0205,1,1
59,-771.05,7,200,0.0240,0,0
60,-101.79,8,200,0.0329,0,3
61,-107.72,8,36,0.0240,1,1
62,-101.94,4,38,0.0219,1,2
63,-92.86,14,29,0.0223,1,1
64,-103.87,11,48,0.0173,1,1
65,-609.29,15,200,0.0197,0,0
66,-82.96,13,36,0.0217,1,1
67,-27.83,6,15,0.0175,1,1
68,-90.34,11,38,0.0173,1,2
69,-7.14,7,12,0.0111,1,2
70,-62.85,11,29,0.0181,1,1
71,-54.32,15,24,0.0184,1,1
72,-578.47,14,200,0.0196,0,0
73,-39.49,16,18,0.0237,1,1
74,-72.09,5,34,0.0178,1,2
75,-498.31,5,200,0.0172,0,0
76,-48.28,18,32,0.0153,1,3
77,-75.49,6,28,0.0188,1,1
78,-123.96,10,43,0.0210,1,1
79,-18.82,8,13,0.0163,1,1
80,-540.34,7,200,0.0193,0,0
81,-40.50,8,20,0.0145,1,1
82,-444.90,9,200,0.0164,0,0
83,-109.20,7,38,0.0223,1,1
84,-105.39,13,41,0.0181,1,1
85,-28.14,11,16,0.0161,1,1
86,-185.92,30,71,0.0186,1,1
87,-106.36,19,37,0.0214,1,2
88,-68.15,13,36,0.0128,1,1
89,-52.72,11,20,0.0175,1,1
90,-52.75,18,27,0.0138,1,1
91,-54.97,13,35,0.0148,1,1
92,-36.61,9,20,0.0178,1,1
93,-424.18,20,200,0.0164,0,0
94,-463.47,12,200,0.0178,0,0
95,-130.58,6,61,0.0180,1,1
96,-102.25,10,30,0.0232,1,1
97,-89.29,23,38,0.0191,1,1
98,-102.41,4,62,0.0170,1,2
99,-420.09,5,200,0.0165,0,0
100,-28.03,9,15,0.0239,1,1
101,-359.86,19,200,0.0156,0,0
102,-45.22,17,28,0.0193,1,1
103,-53.83,6,18,0.0195,1,1
104,-430.63,5,200,0.0165,0,0
105,-97.46,6,56,0.0156,1,1
106,-142.60,8,67,0.0204,1,1
107,-42.07,9,200,0.0163,0,4
108,-17.62,13,13,0.0123,1,1
109,-96.62,9,54,0.0156,1,1
110,-89.52,17,42,0.0144,1,1
111,-23.20,9,14,0.0157,1,2
112,-78.59,8,48,0.0135,1,1
113,-312.82,4,200,0.0155,0,0
114,-450.60,20,200,0.0178,0,0
115,-419.57,7,200,0.0149,0,0
116,-76.62,38,38,0.0175,1,1
117,-78.21,11,48,0.0155,1,1
118,-55.34,7,31,0.0136,1,1
119,-30.99,16,22,0.0172,1,1
120,-48.11,4,28,0.0172,1,1
121,-114.11,20,53,0.0174,1,1
122,-45.62,24,24,0.0177,1,1
123,-32.74,14,29,0.0149,1,1
124,-72.91,25,43,0.0161,1,1
125,-50.71,10,19,0.0185,1,1
126,-5.35,12,24,0.0072,1,1
127,-24.98,12,18,0.0152,1,1
128,-404.53,7,200,0.0155,0,0
129,-95.64,14,64,0.0145,1,1
130,-103.67,16,52,0.0153,1,1
131,-5.82,4,4,0.0188,1,1
132,-104.87,13,60,0.0139,1,1
133,-284.91,11,200,0.0133,0,0
134,-111.55,20,50,0.0176,1,1
135,-16.00,15,18,0.0193,1,1
136,-60.91,6,59,0.0101,1,1
137,-60.41,10,35,0.0151,1,1
138,-60.63,9,30,0.0150,1,1
139,-39.74,17,21,0.0162,1,1
140,-55.23,10,53,0.0115,1,1
141,-77.52,19,37,0.0165,1,1
142,-30.39,8,200,0.0167,0,5
143,-81.23,16,46,0.0164,1,1
144,-341.17,29,200,0.0142,0,0
145,-65.46,20,36,0.0188,1,1
146,-55.90,11,47,0.0132,1,1
147,-66.39,9,38,0.0156,1,1
148,-50.68,11,24,0.0164,1,1
149,-406.44,16,200,0.0151,0,0
150,-74.44,6,41,0.0158,1,1
151,-324.01,11,200,0.0139,0,0
152,-77.15,6,200,0.0160,0,3
153,-10.06,6,10,0.0125,1,1
154,-56.68,4,28,0.0197,1,1
155,-49.95,8,200,0.0158,0,4
156,-15.60,13,20,0.0104,1,2
157,-396.81,4,200,0.0146,0,0
158,-118.32,10,84,0.0146,1,1
159,-38.46,6,17,0.0221,1,2
160,-75.03,8,47,0.0141,1,1
161,-35.24,19,35,0.0115,1,1
162,-366.26,21,200,0.0154,0,0
