episode,reward,mttd,mttr,fpr,csr,compromised
1,-996.49,6,200,0.0264,0,0
2,-69.06,10,200,0.0229,0,5
3,-144.62,4,200,0.0279,0,4
4,-75.00,5,22,0.0209,1,1
5,-120.59,7,28,0.0247,1,1
6,-946.54,7,200,0.0251,0,0
7,-64.45,8,200,0.0221,0,3
8,-199.97,9,40,0.0282,1,1
9,-1004.52,16,200,0.0268,0,0
10,-931.98,9,200,0.0248,0,0
11,-1035.13,5,200,0.0274,0,0
12,-91.65,7,22,0.0255,1,1
13,-961.49,10,200,0.0253,0,0
14,-64.40,6,20,0.0211,1,1
15,-38.45,4,11,0.0246,1,2
16,-104.65,19,200,0.0188,0,3
17,-43.81,7,11,0.0274,1,1
18,-108.97,12,23,0.0283,1,2
19,-954.35,9,200,0.0251,0,0
20,-65.96,7,200,0.0215,0,2
21,-97.05,10,21,0.0271,1,3
22,-124.16,7,26,0.0286,1,1
23,-978.26,10,200,0.0255,0,0
24,-929.88,5,200,0.0252,0,0
25,-187.39,8,38,0.0280,1,1
26,-124.61,15,32,0.0229,1,1
27,-101.85,6,23,0.0262,1,1
28,-72.47,5,20,0.0226,1,1
29,-122.62,8,28,0.0262,1,1
30,-240.43,48,48,0.0287,1,1
31,-161.01,6,34,0.0273,1,1
32,-129.66,9,25,0.0304,1,1
33,-98.59,7,20,0.0302,1,1
34,-41.23,7,12,0.0232,1,1
35,-77.25,11,14,0.0331,1,1
36,-965.67,7,200,0.0255,0,0
37,-209.27,8,45,0.0253,1,1
38,-101.07,5,22,0.0267,1,1
39,-77.02,8,18,0.0278,1,2
40,-142.87,9,29,0.0285,1,2
41,-192.10,7,45,0.0244,1,1
42,-104.59,9,27,0.0236,1,1
43,-94.55,12,200,0.0265,0,7
44,-64.96,7,15,0.0279,1,3
45,-54.66,10,18,0.0194,1,2
46,-61.38,8,17,0.0237,1,1
47,-95.79,11,20,0.0296,1,1
48,-82.22,5,20,0.0235,1,1
49,-108.82,9,27,0.0239,1,1
50,-159.02,16,32,0.0275,1,1
51,-162.54,10,37,0.0253,1,1
52,-95.64,5,21,0.0279,1,1
53,-82.50,5,200,0.0261,0,6
54,-36.75,7,14,0.0182,1,1
55,-87.86,15,200,0.0241,0,5
56,-49.30,10,15,0.0216,1,1
57,-114.84,6,31,0.0210,1,1
58,-118.12,9,29,0.0227,1,1
59,-72.65,9,21,0.0218,1,1
60,-154.81,6,34,0.0260,1,1
61,-131.02,9,32,0.0227,1,1
