episode,reward,mttd,mttr,fpr,csr,compromised
1,-71.65,7,12,0.0419,1,1
2,-952.96,7,200,0.0299,0,0
3,-99.52,11,23,0.0273,1,1
4,-87.62,15,15,0.0375,1,1
5,-185.36,10,38,0.0303,1,1
6,-82.52,6,22,0.0259,1,1
7,-82.89,10,25,0.0231,1,1
8,-106.90,9,29,0.0268,1,2
9,-132.17,13,21,0.0378,1,1
10,-188.52,16,41,0.0317,1,1
11,-935.92,6,200,0.0288,0,0
12,-94.36,7,27,0.0266,1,1
13,-120.47,7,25,0.0324,1,1
14,-893.89,5,200,0.0262,0,0
15,-76.71,9,21,0.0251,1,2
16,-987.57,7,200,0.0300,0,0
17,-1026.91,12,200,0.0297,0,0
18,-77.62,15,16,0.0310,1,1
19,-71.39,9,200,0.0236,0,6
20,-97.86,11,15,0.0392,1,1
21,-39.73,8,12,0.0250,1,1
22,-137.78,13,29,0.0320,1,1
23,-79.73,8,16,0.0324,1,1
24,-126.92,11,26,0.0302,1,1
25,-899.92,8,200,0.0269,0,0
26,-909.25,11,200,0.0274,0,0
27,-133.87,16,37,0.0244,1,1
28,-922.37,13,200,0.0269,0,0
29,-42.65,8,11,0.0277,1,1
30,-960.02,7,200,0.0287,0,0
31,-970.37,10,200,0.0286,0,0
32,-61.83,6,18,0.0223,1,1
33,-125.08,4,33,0.0238,1,1
34,-861.49,6,200,0.0253,0,0
35,-54.74,8,15,0.0246,1,1
36,-128.20,8,25,0.0311,1,2
37,-66.13,7,17,0.0290,1,1
38,-52.13,6,14,0.0268,1,1
39,-91.22,11,16,0.0340,1,1
40,-30.82,8,14,0.0217,1,2
41,-129.98,8,33,0.0254,1,1
42,-118.81,9,31,0.0258,1,1
43,-77.26,6,22,0.0259,1,1
44,-864.17,7,200,0.0269,0,0
45,-94.09,11,200,0.0275,0,6
46,-677.64,17,200,0.0222,0,0
47,-708.88,9,200,0.0235,0,0
48,-132.67,4,31,0.0288,1,1
49,-132.25,26,48,0.0211,1,1
50,-129.06,10,42,0.0242,1,1
51,-45.65,10,14,0.0269,1,2
52,-262.63,7,76,0.0224,1,1
53,-120.76,7,55,0.0184,1,1
54,-38.85,13,200,0.0158,0,6
55,-122.19,8,37,0.0234,1,1
56,-703.54,6,200,0.0231,0,0
57,-25.94,7,12,0.0265,1,1
58,-488.99,41,200,0.0180,0,0
59,-637.14,12,200,0.0221,0,0
60,-628.24,7,200,0.0218,0,0
61,-548.57,13,200,0.0191,0,0
62,-125.28,7,53,0.0177,1,1
63,-17.13,8,12,0.0169,1,2
64,-26.14,11,12,0.0250,1,1
65,-94.99,10,31,0.0213,1,1
66,-100.69,6,32,0.0228,1,1
67,-115.72,14,53,0.0175,1,1
68,-48.68,11,27,0.0196,1,1
69,-68.98,11,200,0.0239,0,2
70,-202.73,11,78,0.0198,1,1
71,-27.37,10,25,0.0100,1,1
72,-14.34,4,5,0.0326,1,1
73,-83.72,8,41,0.0169,1,1
74,-39.71,11,28,0.0144,1,1
75,-454.70,5,200,0.0168,0,0
76,-61.62,22,22,0.0205,1,1
77,-396.96,8,200,0.0150,0,0
78,-201.81,20,100,0.0156,1,1
79,-457.76,8,200,0.0166,0,0
80,-94.55,16,200,0.0167,0,3
81,-449.14,10,200,0.0172,0,0
82,-62.54,14,54,0.0130,1,1
83,-373.51,14,200,0.0150,0,0
84,-129.04,21,81,0.0156,1,1
85,-424.74,15,200,0.0163,0,0
86,-387.07,33,200,0.0165,0,0
87,-175.22,6,98,0.0144,1,1
88,-29.34,13,31,0.0141,1,1
89,-65.88,11,33,0.0176,1,2
90,-46.03,13,200,0.0211,0,5
91,-71.07,14,37,0.0173,1,1
92,-385.96,20,200,0.0151,0,0
93,-71.60,7,44,0.0139,1,1
94,-430.31,8,200,0.0155,0,0
95,-422.24,7,200,0.0172,0,0
96,-26.40,11,23,0.0141,1,1
97,-45.82,9,200,0.0144,0,2
98,-385.21,24,200,0.0150,0,0
99,-35.69,11,31,0.0132,1,2
100,-336.73,9,200,0.0144,0,0
101,-8.34,9,17,0.0102,1,2
102,-67.76,12,42,0.0155,1,1
103,-393.54,16,200,0.0154,0,0
104,-9.25,9,12,0.0099,1,1
105,-95.07,7,67,0.0130,1,1
106,-99.54,11,59,0.0156,1,1
107,-85.84,7,63,0.0127,1,1
108,-29.39,8,200,0.0116,0,4
109,-22.51,5,23,0.0117,1,2
110,-20.81,6,200,0.0057,0,5
111,-47.98,5,34,0.0153,1,1
112,-323.27,12,200,0.0135,0,0
113,-70.57,7,29,0.0170,1,1
114,-33.57,7,17,0.0172,1,2
115,-400.41,15,200,0.0165,0,0
116,-76.09,8,50,0.0119,1,1
117,-321.78,13,200,0.0126,0,0
118,6.15,7,10,0.0028,1,2
119,-51.81,7,30,0.0164,1,1
120,-382.81,10,200,0.0149,0,0
121,-122.22,16,56,0.0192,1,1
122,-100.83,7,58,0.0148,1,1
123,-360.97,6,200,0.0134,0,0
124,-74.63,18,58,0.0120,1,1
125,-55.38,6,33,0.0144,1,1
126,-85.91,36,47,0.0146,1,1
127,-77.45,10,43,0.0143,1,1
128,-40.90,7,21,0.0168,1,1
129,-9.35,7,22,0.0106,1,1
130,-41.15,10,31,0.0133,1,1
131,-24.10,12,18,0.0124,1,1
132,-367.39,18,200,0.0146,0,0
133,-288.37,13,200,0.0133,0,0
134,-50.45,8,28,0.0202,1,1
135,-350.13,7,200,0.0132,0,0
136,-81.00,10,42,0.0153,1,1
137,-173.25,11,108,0.0127,1,1
138,-92.93,7,71,0.0124,1,1
139,-23.85,14,17,0.0179,1,1
140,-31.59,8,30,0.0119,1,1
141,-46.46,10,30,0.0130,1,1
142,-100.21,16,66,0.0139,1,1
143,-30.19,16,25,0.0124,1,1
144,-92.84,10,71,0.0154,1,1
145,-36.35,11,200,0.0156,0,5
146,-49.24,7,37,0.0135,1,1
147,-299.55,7,200,0.0125,0,0
148,-33.29,11,18,0.0152,1,1
149,-342.38,29,200,0.0135,0,0
150,-18.03,10,25,0.0104,1,1
151,-72.13,12,40,0.0168,1,1
152,-383.26,19,200,0.0150,0,0
153,-341.64,8,200,0.0134,0,0
154,-330.90,7,200,0.0128,0,0
155,-330.96,7,200,0.0139,0,0
156,-102.69,20,63,0.0145,1,1
157,-56.11,10,33,0.0154,1,2
158,-37.80,12,200,0.0136,0,8
159,-103.95,12,55,0.0157,1,1
160,-318.48,10,200,0.0128,0,0
161,-426.55,13,200,0.0169,0,0
162,-45.05,23,31,0.0140,1,1
163,-352.50,6,200,0.0140,0,0
164,-50.93,10,200,0.0171,0,2
165,-38.11,15,32,0.0127,1,1
166,-30.95,10,25,0.0153,1,1
167,-19.85,12,15,0.0134,1,1
168,-96.52,35,70,0.0124,1,1
169,-353.33,8,200,0.0142,0,0
170,-154.65,7,102,0.0126,1,1
171,-42.92,14,200,0.0156,0,8
172,-130.41,16,66,0.0160,1,1
173,-405.93,4,200,0.0147,0,0
174,-75.40,7,35,0.0169,1,1
175,-343.39,14,200,0.0136,0,0
176,-31.87,8,24,0.0142,1,2
177,-55.60,14,39,0.0128,1,1
178,-72.41,4,45,0.0153,1,1
179,-398.10,6,200,0.0154,0,0
180,-349.87,28,200,0.0147,0,0
181,-15.79,6,200,0.0080,0,5
182,-30.00,6,200,0.0107,0,9
183,-21.97,6,22,0.0111,1,1
184,-62.99,14,26,0.0148,1,2
185,-377.90,7,200,0.0147,0,0
186,-29.37,9,30,0.0128,1,1
187,-16.20,11,24,0.0113,1,1
188,-71.73,7,48,0.0127,1,1
189,-99.54,26,59,0.0137,1,1
190,-114.18,17,63,0.0160,1,1
191,-77.94,9,43,0.0164,1,1
192,-21.13,11,21,0.0107,1,1
193,-35.87,6,200,0.0130,0,6
194,-359.88,17,200,0.0138,0,0
195,-350.41,7,200,0.0138,0,0
196,-74.85,6,37,0.0172,1,2
197,-124.96,9,83,0.0129,1,1
198,-33.07,6,29,0.0107,1,1
199,-429.22,12,200,0.0159,0,0
200,-40.56,5,24,0.0165,1,1
201,-27.37,8,200,0.0148,0,4
202,-36.09,11,200,0.0186,0,4
203,-358.39,9,200,0.0145,0,0
204,-339.61,7,200,0.0131,0,0
205,-28.60,11,200,0.0103,0,6
206,-86.28,11,45,0.0147,1,1
207,-15.77,9,17,0.0159,1,1
208,-38.93,5,200,0.0125,0,7
209,-117.33,13,76,0.0136,1,1
210,-29.54,13,37,0.0096,1,1
211,-55.83,11,57,0.0115,1,1
212,-123.87,6,100,0.0127,1,1
213,-7.77,15,16,0.0125,1,2
214,-65.40,4,41,0.0154,1,1
215,-9.00,9,12,0.0125,1,1
216,-91.97,14,52,0.0155,1,1
217,-66.70,6,40,0.0136,1,1
218,-26.60,11,14,0.0196,1,1
219,-370.98,8,200,0.0151,0,0
220,-23.01,5,18,0.0141,1,1
221,-54.19,14,30,0.0149,1,1
222,-78.25,7,55,0.0148,1,1
223,-57.06,8,41,0.0168,1,1
224,-67.75,26,200,0.0126,0,3
225,-34.92,9,24,0.0164,1,1
226,-43.87,11,35,0.0131,1,1
227,-34.21,7,17,0.0187,1,1
228,-386.50,9,200,0.0149,0,0
229,-97.84,8,68,0.0123,1,1
230,-44.02,13,33,0.0109,1,2
231,-394.45,20,200,0.0156,0,0
232,-42.62,23,24,0.0186,1,1
233,-42.90,10,21,0.0186,1,3
234,-143.90,6,77,0.0155,1,1
235,-37.12,15,200,0.0102,0,5
236,-40.58,7,33,0.0146,1,1
237,-34.12,7,200,0.0114,0,3
238,-108.06,7,62,0.0152,1,1
239,-41.45,13,26,0.0155,1,1
240,-23.00,16,18,0.0125,1,2
241,-329.01,11,200,0.0141,0,0
242,-32.35,8,31,0.0117,1,1
243,-72.21,15,30,0.0222,1,1
244,-36.36,6,29,0.0115,1,1
245,-8.26,6,10,0.0144,1,1
246,-41.86,19,23,0.0180,1,1
247,-424.30,8,200,0.0155,0,0
248,-85.11,12,44,0.0156,1,1
249,-35.31,7,34,0.0099,1,1
250,-193.83,13,122,0.0132,1,1
251,-351.40,15,200,0.0136,0,0
252,-68.65,11,54,0.0124,1,1
253,-46.89,12,31,0.0132,1,1
254,-45.86,7,30,0.0113,1,1
255,-61.29,9,30,0.0203,1,2
256,-42.48,13,200,0.0244,0,1
257,-307.05,20,200,0.0127,0,0
258,-431.52,6,200,0.0157,0,0
259,-280.75,9,200,0.0114,0,0
260,-340.76,11,200,0.0136,0,0
261,-370.34,13,200,0.0143,0,0
262,-329.32,4,200,0.0133,0,0
263,-362.84,6,200,0.0148,0,0
264,-46.52,13,200,0.0151,0,4
265,-51.84,16,200,0.0200,0,3
266,-42.10,8,27,0.0142,1,2
267,-45.78,29,45,0.0113,1,1
268,-12.87,10,16,0.0134,1,1
269,-455.28,11,200,0.0168,0,0
270,-50.97,20,31,0.0174,1,1
271,-29.17,9,20,0.0166,1,1
272,-99.31,25,60,0.0142,1,1
273,-114.90,18,69,0.0134,1,1
274,-11.25,10,13,0.0151,1,1
275,-435.05,7,200,0.0161,0,0
276,-20.62,12,13,0.0211,1,1
277,-394.82,18,200,0.0166,0,0
278,-105.18,15,79,0.0129,1,1
279,-362.82,12,200,0.0145,0,0
280,-43.44,9,29,0.0143,1,1
281,-61.61,16,200,0.0171,0,5
282,-38.67,16,200,0.0137,0,4
283,-54.95,10,52,0.0120,1,2
284,-40.37,6,200,0.0153,0,5
285,-84.67,7,45,0.0158,1,1
286,-29.62,14,26,0.0143,1,1
287,-384.66,7,200,0.0141,0,0
288,-78.95,14,54,0.0130,1,1
289,-418.83,5,200,0.0158,0,0
290,-418.47,6,200,0.0166,0,0
291,2.18,4,4,0.0201,1,1
292,-52.56,9,41,0.0135,1,1
293,-81.88,8,42,0.0186,1,1
294,-382.49,22,200,0.0143,0,0
295,-138.49,9,69,0.0187,1,1
296,-144.62,71,71,0.0185,1,1
297,-28.40,13,27,0.0125,1,1
298,-356.25,6,200,0.0144,0,0
299,-128.58,13,80,0.0142,1,1
300,-337.10,10,200,0.0136,0,0
301,-78.64,10,40,0.0171,1,1
302,-73.54,16,51,0.0121,1,1
303,-88.86,5,48,0.0145,1,1
304,-38.77,6,29,0.0108,1,2
305,-352.84,11,200,0.0143,0,0
306,-117.90,20,66,0.0145,1,1
307,-410.02,8,200,0.0153,0,0
308,-69.40,6,21,0.0214,1,1
309,-145.41,5,75,0.0170,1,1
310,-99.29,5,56,0.0186,1,1
311,-116.19,9,46,0.0182,1,2
312,-59.47,13,32,0.0165,1,1
313,-50.23,11,31,0.0162,1,1
314,-93.17,9,34,0.0200,1,1
315,-103.35,8,54,0.0179,1,1
316,-66.26,7,38,0.0185,1,1
317,-36.08,8,28,0.0143,1,1
318,-79.51,9,42,0.0160,1,2
319,-456.93,7,200,0.0169,0,0
320,-47.80,7,47,0.0108,1,1
321,-4.82,4,4,0.0270,1,1
322,-28.37,9,25,0.0138,1,1
323,-106.18,14,56,0.0160,1,1
324,-108.80,10,52,0.0176,1,1
325,-394.95,6,200,0.0155,0,0
326,-117.55,14,64,0.0175,1,1
327,-95.19,17,45,0.0169,1,1
328,-379.73,23,200,0.0150,0,0
329,-426.64,11,200,0.0162,0,0
330,-25.60,11,27,0.0123,1,1
331,-8.94,6,13,0.0173,1,2
332,-114.77,5,69,0.0157,1,1
333,-20.79,9,19,0.0167,1,2
