episode,reward,mttd,mttr,fpr,csr,compromised
1,-185.74,6,46,0.0261,1,2
2,-90.69,5,18,0.0298,1,3
3,-69.44,12,200,0.0286,0,6
4,-46.19,7,16,0.0265,1,3
5,-8.45,5,5,0.0221,1,3
6,-186.85,13,39,0.0314,1,1
7,-123.37,11,200,0.0295,0,3
8,-91.87,7,19,0.0334,1,2
9,-232.60,8,50,0.0280,1,1
10,-59.41,5,200,0.0246,0,9
11,-43.49,12,14,0.0237,1,2
12,-58.94,10,15,0.0308,1,2
13,-90.08,7,19,0.0340,1,2
14,-169.62,13,40,0.0287,1,1
15,-148.38,8,33,0.0294,1,4
16,-72.39,4,13,0.0387,1,2
17,-52.27,7,15,0.0250,1,4
18,-42.85,7,15,0.0224,1,2
19,-140.61,6,34,0.0254,1,1
20,-104.09,9,24,0.0280,1,4
21,-121.80,6,22,0.0341,1,5
22,-159.41,14,41,0.0271,1,2
23,-249.15,11,42,0.0381,1,3
24,-202.78,9,40,0.0306,1,3
25,-62.18,9,14,0.0309,1,3
26,-350.70,7,81,0.0279,1,1
27,-45.60,8,20,0.0181,1,2
28,-91.49,20,22,0.0263,1,2
29,-173.22,7,36,0.0312,1,1
30,-928.42,11,200,0.0270,0,0
31,-50.74,12,12,0.0304,1,2
32,-100.57,10,20,0.0309,1,1
33,-125.88,6,28,0.0271,1,1
34,-58.20,7,12,0.0341,1,3
35,-67.62,24,24,0.0195,1,1
36,-48.14,9,14,0.0246,1,1
37,-85.29,8,31,0.0213,1,2
38,-88.24,14,20,0.0297,1,3
39,-881.47,10,200,0.0261,0,0
40,-61.53,7,23,0.0219,1,1
41,-71.72,6,16,0.0270,1,3
42,-930.90,5,200,0.0275,0,0
43,-36.06,6,10,0.0268,1,2
44,-94.36,6,25,0.0255,1,2
45,-106.02,7,21,0.0330,1,2
46,-231.85,9,46,0.0317,1,1
47,-53.02,8,15,0.0250,1,2
48,-271.94,8,47,0.0326,1,1
49,-38.92,14,19,0.0193,1,4
50,-62.96,5,18,0.0265,1,4
51,-164.42,6,43,0.0246,1,1
52,-11.82,4,4,0.0309,1,1
53,-219.36,7,53,0.0259,1,2
54,-53.33,8,18,0.0228,1,3
55,-157.91,8,39,0.0261,1,2
56,-109.27,11,29,0.0285,1,1
57,-123.95,10,33,0.0250,1,2
58,-62.79,10,21,0.0223,1,4
59,-99.67,7,23,0.0278,1,2
60,-95.16,8,31,0.0231,1,4
61,-192.87,9,53,0.0242,1,1
62,-139.46,8,37,0.0238,1,1
63,-34.74,11,11,0.0273,1,2
64,-191.31,7,42,0.0280,1,1
65,-10.82,4,4,0.0250,1,1
66,-458.39,4,92,0.0308,1,1
67,-64.75,10,17,0.0285,1,2
68,-112.15,6,28,0.0259,1,3
69,-56.33,7,20,0.0194,1,2
70,-106.62,9,200,0.0248,0,4
71,-104.92,7,31,0.0257,1,3
72,-209.15,16,54,0.0268,1,2
73,-44.97,4,17,0.0264,1,4
74,-112.62,8,28,0.0250,1,2
75,-39.85,13,200,0.0199,0,7
76,-779.46,8,200,0.0241,0,0
77,-78.86,12,24,0.0197,1,2
78,-127.65,38,38,0.0225,1,1
79,-116.04,13,38,0.0239,1,2
80,-40.41,8,13,0.0216,1,5
81,-44.27,4,24,0.0196,1,1
82,-118.70,8,42,0.0227,1,3
83,-19.22,10,16,0.0167,1,4
84,-63.47,7,25,0.0171,1,2
85,-66.05,22,30,0.0194,1,1
86,-153.78,5,49,0.0219,1,2
87,-126.41,7,41,0.0270,1,1
88,-49.63,8,24,0.0149,1,2
89,-69.77,12,200,0.0207,0,4
90,-116.39,8,200,0.0215,0,2
91,-119.02,18,38,0.0220,1,2
92,-80.53,6,27,0.0245,1,2
93,-97.08,6,35,0.0226,1,4
94,-30.85,9,12,0.0250,1,3
95,-115.19,10,60,0.0183,1,1
96,-64.38,18,32,0.0156,1,1
97,-16.82,6,7,0.0186,1,1
98,-130.57,7,52,0.0190,1,1
99,-59.56,24,38,0.0154,1,3
100,-96.50,9,46,0.0181,1,2
101,-62.46,11,200,0.0274,0,9
102,-87.05,13,35,0.0163,1,2
103,-41.27,11,200,0.0181,0,6
104,-227.62,15,97,0.0179,1,1
105,-13.82,5,5,0.0230,1,1
106,-27.04,9,200,0.0132,0,8
107,-90.24,13,46,0.0179,1,2
108,-39.02,8,15,0.0219,1,2
109,-48.96,9,34,0.0129,1,3
110,-35.02,10,23,0.0179,1,1
111,-50.18,8,34,0.0155,1,2
112,-79.02,11,34,0.0176,1,1
113,-59.84,9,200,0.0214,0,5
114,-28.74,9,10,0.0233,1,2
115,-178.58,6,67,0.0191,1,1
116,-49.29,15,24,0.0188,1,4
117,-69.77,23,34,0.0145,1,1
