episode,reward,mttd,mttr,fpr,csr,compromised
1,-907.82,14,200,0.0277,0,0
2,-74.26,9,13,0.0352,1,1
3,-58.85,12,15,0.0273,1,2
4,-93.34,6,25,0.0268,1,2
5,-31.34,5,5,0.0411,1,1
6,-122.08,10,32,0.0252,1,1
7,-160.52,10,31,0.0332,1,1
8,-35.90,5,10,0.0287,1,1
9,-164.15,10,29,0.0345,1,2
10,-139.14,8,34,0.0268,1,1
11,-180.21,8,33,0.0324,1,1
12,-213.41,7,54,0.0248,1,1
13,-957.41,14,200,0.0288,0,0
14,-860.75,6,200,0.0261,0,0
15,-95.52,7,200,0.0268,0,6
16,-119.93,12,27,0.0286,1,1
17,-936.65,6,200,0.0281,0,0
18,-103.31,6,22,0.0285,1,2
19,-107.81,9,22,0.0311,1,1
20,-61.80,7,15,0.0240,1,2
21,-73.06,8,22,0.0259,1,2
22,-157.90,11,36,0.0282,1,1
23,-77.83,7,19,0.0313,1,1
24,-77.85,5,13,0.0380,1,2
25,-114.25,17,200,0.0267,0,2
26,-71.19,4,200,0.0214,0,8
27,-1007.84,4,200,0.0293,0,0
28,-106.93,7,28,0.0255,1,1
29,-102.33,7,23,0.0278,1,1
30,-87.29,9,200,0.0257,0,2
31,-82.63,17,23,0.0276,1,1
32,-51.74,14,18,0.0228,1,1
33,-42.22,10,18,0.0203,1,1
34,-988.15,6,200,0.0295,0,0
35,-180.87,17,44,0.0267,1,1
36,-63.63,6,23,0.0213,1,1
37,-888.49,7,200,0.0272,0,0
38,-41.40,8,11,0.0270,1,1
39,-857.71,4,200,0.0266,0,0
40,-826.95,5,200,0.0271,0,0
41,-191.24,28,200,0.0281,0,3
42,-848.09,5,200,0.0270,0,0
43,-142.70,8,34,0.0306,1,1
44,-895.50,13,200,0.0267,0,0
45,-797.78,4,200,0.0254,0,0
46,-102.89,19,31,0.0220,1,1
47,-109.92,11,32,0.0249,1,1
48,-86.80,18,30,0.0227,1,1
49,-755.40,9,200,0.0237,0,0
50,-47.05,13,18,0.0247,1,2
51,-125.38,10,30,0.0258,1,1
52,-68.79,10,21,0.0244,1,2
53,-156.85,9,49,0.0216,1,1
54,-122.58,8,47,0.0199,1,1
55,-72.88,20,200,0.0198,0,4
56,-176.51,10,66,0.0202,1,1
57,-111.14,4,27,0.0272,1,2
58,-642.25,6,200,0.0214,0,0
59,-144.68,10,66,0.0180,1,1
60,-30.78,9,17,0.0163,1,4
61,-543.85,12,200,0.0208,0,0
62,-55.93,10,29,0.0193,1,1
63,-62.65,9,35,0.0142,1,1
64,-319.19,16,98,0.0214,1,1
65,-94.62,26,26,0.0234,1,1
66,-86.70,7,45,0.0178,1,1
67,-23.62,10,11,0.0217,1,1
68,-72.54,5,20,0.0273,1,2
69,-11.82,5,5,0.0210,1,1
70,-40.62,10,21,0.0187,1,1
71,-187.25,16,84,0.0196,1,1
72,-509.74,7,200,0.0181,0,0
