episode,reward,mttd,mttr,fpr,csr,compromised
1,-74.57,7,200,0.0228,0,4
2,-116.17,15,21,0.0312,1,1
3,-171.03,8,35,0.0285,1,1
4,-77.32,5,200,0.0213,0,3
5,-102.02,8,200,0.0280,0,3
6,-222.98,7,50,0.0257,1,1
7,-130.46,11,29,0.0265,1,1
8,-883.82,6,200,0.0233,0,0
9,-290.71,10,67,0.0232,1,1
10,-140.26,4,32,0.0254,1,1
11,-941.14,10,200,0.0249,0,0
12,-997.45,19,200,0.0268,0,0
13,-921.65,8,200,0.0245,0,0
14,-101.01,13,26,0.0234,1,2
15,-108.11,7,26,0.0257,1,1
16,-45.71,6,13,0.0246,1,2
17,-71.85,5,18,0.0239,1,4
18,-80.63,6,200,0.0214,0,3
19,-107.40,6,31,0.0202,1,1
20,-47.96,9,14,0.0235,1,1
21,-31.68,5,9,0.0277,1,1
22,-105.33,6,24,0.0250,1,2
23,-121.57,15,30,0.0234,1,1
24,-157.72,15,39,0.0243,1,1
25,-928.98,5,200,0.0250,0,0
26,-896.21,5,200,0.0241,0,0
27,-988.93,11,200,0.0270,0,0
28,-979.78,15,200,0.0256,0,0
29,-38.55,5,9,0.0262,1,2
30,-105.24,8,27,0.0240,1,2
31,-100.93,13,26,0.0227,1,2
32,-100.09,4,29,0.0207,1,1
33,-76.43,12,19,0.0250,1,2
34,-100.42,4,200,0.0299,0,6
35,-892.03,8,200,0.0242,0,0
36,-59.31,15,15,0.0243,1,1
37,-895.11,8,200,0.0243,0,0
38,-217.89,15,57,0.0225,1,1
39,-105.21,5,27,0.0234,1,1
40,-191.32,23,38,0.0296,1,3
41,-150.27,21,33,0.0257,1,2
42,-91.52,11,21,0.0277,1,1
43,-295.24,7,68,0.0239,1,1
44,-955.37,8,200,0.0253,0,0
45,-105.02,9,23,0.0279,1,1
46,-64.24,4,19,0.0219,1,2
47,-95.30,8,200,0.0287,0,4
48,-71.22,7,200,0.0228,0,3
49,-138.31,9,40,0.0210,1,1
50,-103.22,8,22,0.0293,1,2
51,-66.77,8,19,0.0225,1,1
52,-99.69,5,21,0.0288,1,1
53,-892.52,9,200,0.0241,0,0
54,-156.33,5,33,0.0258,1,1
55,-948.05,9,200,0.0254,0,0
56,-131.09,8,24,0.0307,1,2
57,-912.04,12,200,0.0246,0,0
58,-114.47,14,31,0.0221,1,1
59,-81.16,11,27,0.0194,1,1
60,-147.08,7,30,0.0277,1,2
61,-146.69,12,32,0.0271,1,1
62,-100.54,7,29,0.0206,1,3
63,-134.53,6,43,0.0186,1,1
64,-9.12,5,6,0.0180,1,1
65,-953.33,17,200,0.0253,0,0
66,-146.10,10,30,0.0273,1,2
67,-186.07,14,41,0.0259,1,1
68,-235.56,11,54,0.0249,1,1
69,-101.40,7,200,0.0301,0,6
70,-79.96,11,21,0.0225,1,2
71,-103.16,7,200,0.0205,0,3
72,-987.18,12,200,0.0264,0,0
73,-64.65,7,20,0.0223,1,1
74,-119.62,10,30,0.0243,1,2
75,-145.78,9,33,0.0260,1,1
76,-103.51,8,22,0.0278,1,3
77,-114.34,9,27,0.0254,1,2
78,-117.05,4,33,0.0202,1,1
79,-175.92,8,37,0.0275,1,1
80,-37.84,8,14,0.0190,1,3
81,-57.73,5,200,0.0168,0,6
82,-35.96,8,8,0.0295,1,1
83,-140.48,4,35,0.0241,1,1
84,-949.38,6,200,0.0251,0,0
85,-79.94,5,200,0.0273,0,6
86,-897.23,7,200,0.0242,0,0
87,-83.27,8,23,0.0220,1,1
88,-147.48,6,39,0.0217,1,1
89,-84.87,8,22,0.0231,1,1
90,-91.60,11,19,0.0267,1,1
91,-110.54,8,18,0.0352,1,1
92,-173.11,8,39,0.0262,1,1
93,-68.39,7,16,0.0264,1,2
94,-58.71,6,200,0.0193,0,4
95,-911.70,9,200,0.0245,0,0
96,-139.38,19,33,0.0241,1,1
97,-92.25,6,200,0.0226,0,7
98,-873.87,7,200,0.0240,0,0
99,-136.68,7,26,0.0318,1,1
100,-215.15,6,46,0.0269,1,1
101,-135.64,10,31,0.0259,1,1
102,-76.21,7,15,0.0314,1,1
103,-122.30,10,28,0.0250,1,1
104,-130.66,8,28,0.0269,1,1
105,-143.16,11,28,0.0301,1,1
106,-70.75,11,16,0.0289,1,2
107,-88.62,12,26,0.0203,1,1
108,-96.64,21,21,0.0278,1,1
109,-168.80,6,38,0.0255,1,2
110,-116.57,9,28,0.0245,1,1
111,-66.73,8,17,0.0268,1,1
112,-119.16,8,31,0.0221,1,1
113,-75.15,11,21,0.0234,1,2
114,-148.03,6,35,0.0249,1,1
115,-122.71,21,25,0.0275,1,1
116,-113.49,5,27,0.0248,1,2
117,-166.64,7,39,0.0246,1,1
118,-123.77,8,28,0.0252,1,1
119,-44.41,6,16,0.0194,1,1
120,-34.73,8,15,0.0166,1,3
121,-134.80,9,29,0.0273,1,1
122,-140.20,9,32,0.0255,1,1
123,-946.82,6,200,0.0256,0,0
124,-60.15,7,18,0.0207,1,2
125,-132.30,7,26,0.0297,1,1
126,-897.73,8,200,0.0240,0,0
127,-919.99,6,200,0.0246,0,0
128,-63.77,7,24,0.0174,1,1
129,-83.44,8,23,0.0229,1,2
130,-204.33,6,43,0.0285,1,1
131,-188.04,6,40,0.0261,1,1
132,-70.41,13,17,0.0247,1,1
133,-219.40,10,46,0.0268,1,1
134,-165.67,8,39,0.0234,1,1
135,-63.25,13,17,0.0244,1,1
136,-70.02,14,19,0.0216,1,1
137,-175.91,7,46,0.0223,1,1
138,-37.15,7,11,0.0226,1,2
139,-119.05,13,27,0.0246,1,1
140,-880.64,4,200,0.0233,0,0
141,-92.46,8,200,0.0216,0,4
142,-169.11,6,33,0.0292,1,1
143,-52.02,8,18,0.0204,1,1
144,-52.21,10,14,0.0263,1,1
145,-928.36,8,200,0.0247,0,0
146,-172.17,9,34,0.0292,1,1
147,-162.01,8,37,0.0255,1,1
148,-76.38,6,19,0.0248,1,2
149,-893.73,7,200,0.0239,0,0
150,-111.21,10,24,0.0293,1,1
151,-51.53,8,14,0.0243,1,1
152,-109.40,7,31,0.0213,1,2
153,-180.90,4,37,0.0284,1,1
154,-79.78,4,200,0.0217,0,4
155,-996.72,4,200,0.0267,0,0
156,-118.08,13,30,0.0231,1,2
157,-950.61,11,200,0.0254,0,0
158,-922.71,16,200,0.0248,0,0
159,-88.24,9,19,0.0279,1,3
160,-71.91,6,17,0.0263,1,1
161,-967.48,4,200,0.0256,0,0
162,-92.47,8,25,0.0230,1,2
163,-127.71,7,29,0.0261,1,1
164,-97.59,10,21,0.0268,1,1
165,-129.07,11,27,0.0290,1,2
166,-901.13,6,200,0.0244,0,0
167,-948.06,9,200,0.0256,0,0
168,-84.33,7,18,0.0273,1,2
169,-119.27,12,30,0.0234,1,3
170,-39.51,4,10,0.0261,1,1
171,-907.80,6,200,0.0240,0,0
172,-112.64,7,23,0.0290,1,1
173,-199.33,6,48,0.0230,1,1
174,-871.79,16,200,0.0237,0,0
175,-889.47,10,200,0.0238,0,0
176,-82.25,16,17,0.0288,1,1
177,-969.20,6,200,0.0260,0,0
178,-123.35,9,31,0.0240,1,2
179,-930.41,13,200,0.0250,0,0
180,-889.86,11,200,0.0237,0,0
181,-117.07,22,25,0.0270,1,2
182,-106.79,10,33,0.0206,1,1
183,-289.71,12,66,0.0245,1,1
184,-125.58,8,26,0.0283,1,1
185,-65.32,4,18,0.0224,1,1
186,-103.76,9,23,0.0260,1,1
187,-45.22,8,16,0.0185,1,3
188,-850.19,5,200,0.0228,0,0
189,-136.38,11,200,0.0325,0,5
190,-118.91,5,26,0.0269,1,2
191,-140.54,10,30,0.0266,1,1
192,-130.72,5,39,0.0197,1,1
193,-108.95,10,24,0.0255,1,1
194,-123.91,8,24,0.0295,1,1
195,-125.95,14,200,0.0246,0,2
196,-961.01,7,200,0.0255,0,0
197,-159.02,4,46,0.0211,1,1
198,-15.02,4,4,0.0401,1,1
199,-119.11,7,25,0.0273,1,1
200,-54.64,11,16,0.0237,1,3
201,-858.91,6,200,0.0233,0,0
202,-983.93,13,200,0.0262,0,0
203,-12.99,5,5,0.0230,1,1
204,-43.81,11,12,0.0259,1,1
205,-25.11,9,11,0.0186,1,4
206,-966.48,4,200,0.0260,0,0
207,-164.32,8,41,0.0237,1,1
208,-79.33,6,200,0.0268,0,3
209,-979.30,11,200,0.0259,0,0
210,-864.88,8,200,0.0232,0,0
211,-79.75,4,21,0.0228,1,2
212,-948.35,12,200,0.0249,0,0
213,-88.74,7,20,0.0267,1,1
214,-16.88,4,4,0.0362,1,1
215,-56.23,14,15,0.0240,1,2
216,-58.17,8,18,0.0207,1,1
217,-154.20,4,33,0.0255,1,1
218,-161.70,10,34,0.0269,1,1
219,-924.83,8,200,0.0252,0,0
220,-52.89,5,14,0.0232,1,2
221,-255.48,48,50,0.0287,1,1
222,-197.79,6,40,0.0283,1,1
223,-950.01,7,200,0.0251,0,0
224,-63.88,6,18,0.0232,1,3
225,-87.05,11,20,0.0250,1,1
226,-27.57,10,13,0.0166,1,3
227,-932.14,7,200,0.0249,0,0
228,-114.04,9,200,0.0279,0,6
229,-121.69,8,23,0.0295,1,2
230,-118.66,7,31,0.0232,1,1
231,-41.59,7,10,0.0316,1,5
232,-118.57,5,30,0.0245,1,1
233,-68.49,6,19,0.0225,1,1
234,-101.29,9,23,0.0275,1,1
235,-147.74,11,38,0.0233,1,1
236,-111.49,5,29,0.0216,1,1
237,-37.44,4,11,0.0241,1,1
238,-980.57,6,200,0.0258,0,0
239,-145.06,10,34,0.0247,1,1
240,-943.19,5,200,0.0250,0,0
241,-876.36,14,200,0.0231,0,0
242,-130.46,10,31,0.0250,1,1
243,-92.25,4,28,0.0194,1,1
244,-84.41,9,22,0.0238,1,4
245,-891.55,13,200,0.0238,0,0
246,-923.27,6,200,0.0251,0,0
247,-897.61,11,200,0.0240,0,0
248,-43.75,6,13,0.0238,1,1
249,-903.63,7,200,0.0245,0,0
250,-73.37,5,200,0.0271,0,4
251,-139.57,7,28,0.0284,1,1
252,-176.03,6,200,0.0316,0,3
253,-49.33,13,14,0.0231,1,2
254,-62.75,7,17,0.0232,1,2
255,-88.86,9,23,0.0231,1,1
256,-199.01,20,46,0.0251,1,1
257,-70.71,8,200,0.0217,0,4
258,-56.39,7,19,0.0209,1,2
259,-47.62,6,13,0.0238,1,2
260,-70.01,8,200,0.0190,0,2
261,-108.71,23,24,0.0261,1,1
262,-124.18,12,22,0.0330,1,2
263,-920.66,6,200,0.0247,0,0
264,-983.64,13,200,0.0264,0,0
265,-126.15,7,29,0.0260,1,1
266,-886.47,7,200,0.0235,0,0
267,-102.02,12,28,0.0207,1,1
268,-95.98,19,21,0.0260,1,1
269,-81.08,4,24,0.0209,1,1
270,-62.67,10,11,0.0371,1,2
271,-39.91,6,10,0.0283,1,2
272,-219.82,6,46,0.0270,1,1
273,-925.28,7,200,0.0246,0,0
274,-91.47,4,21,0.0266,1,1
275,-1002.55,9,200,0.0267,0,0
276,-915.81,8,200,0.0247,0,0
277,-1011.72,6,200,0.0269,0,0
278,-71.98,11,14,0.0311,1,1
