episode,reward,mttd,mttr,fpr,csr,compromised
1,-121.66,18,31,0.0234,1,1
2,-836.74,5,200,0.0232,0,0
3,-44.65,7,13,0.0229,1,1
4,-918.33,10,200,0.0254,0,0
5,-186.24,21,46,0.0235,1,2
6,-54.71,10,17,0.0210,1,1
7,-64.85,7,200,0.0219,0,7
8,-93.64,11,21,0.0261,1,1
9,-124.94,17,33,0.0234,1,1
10,-934.78,10,200,0.0261,0,0
11,-866.05,4,200,0.0238,0,0
12,-91.09,7,18,0.0300,1,1
13,-81.22,12,200,0.0288,0,5
14,-111.93,16,200,0.0205,0,4
15,-95.01,8,28,0.0211,1,2
16,-964.13,12,200,0.0268,0,0
17,-119.67,6,26,0.0276,1,1
18,-136.98,5,36,0.0225,1,1
19,-284.76,7,60,0.0284,1,1
20,-79.26,11,16,0.0279,1,4
21,-65.38,10,200,0.0211,0,4
22,-90.16,5,23,0.0248,1,1
23,-114.55,8,30,0.0227,1,1
24,-123.91,7,23,0.0308,1,1
25,-104.02,8,20,0.0312,1,2
26,-98.25,11,22,0.0293,1,3
27,-48.21,7,8,0.0379,1,1
28,-87.27,7,18,0.0300,1,2
29,-166.45,7,40,0.0245,1,1
30,-79.31,8,19,0.0268,1,1
31,-79.78,12,17,0.0285,1,2
32,-141.65,4,32,0.0267,1,1
33,-161.96,5,32,0.0285,1,1
34,-82.04,7,200,0.0276,0,3
35,-180.73,11,37,0.0273,1,1
36,-148.69,12,30,0.0295,1,3
37,-942.89,4,200,0.0262,0,0
38,-56.61,4,13,0.0283,1,1
39,-193.73,8,41,0.0262,1,1
40,-323.25,12,73,0.0259,1,1
41,-95.41,8,23,0.0266,1,4
42,-963.54,6,200,0.0268,0,0
43,-163.83,13,200,0.0332,0,4
44,-111.52,14,200,0.0246,0,3
45,-105.35,5,30,0.0215,1,2
46,-99.95,10,24,0.0290,1,2
47,-208.01,15,51,0.0256,1,1
48,-140.00,22,37,0.0244,1,2
49,-223.15,5,49,0.0286,1,1
50,-153.73,11,37,0.0260,1,2
51,-253.94,44,200,0.0286,0,7
52,-924.22,7,200,0.0264,0,0
53,-189.27,10,46,0.0262,1,2
54,-195.82,7,52,0.0240,1,3
55,-154.31,4,42,0.0240,1,1
56,-527.92,19,138,0.0250,1,1
57,-412.21,17,97,0.0264,1,1
58,-669.37,7,155,0.0265,1,1
59,-235.63,11,53,0.0280,1,1
60,-79.72,14,200,0.0237,0,4
61,-942.95,9,200,0.0267,0,0
62,-71.36,9,200,0.0223,0,6
63,-272.21,10,66,0.0260,1,4
64,-932.29,8,200,0.0265,0,0
65,-264.31,22,67,0.0228,1,1
66,-129.35,12,200,0.0235,0,8
67,-410.39,7,96,0.0248,1,3
68,-847.89,13,200,0.0243,0,0
69,-430.20,7,93,0.0259,1,1
70,-524.92,5,115,0.0268,1,1
71,-339.11,10,80,0.0240,1,1
72,-393.49,30,90,0.0267,1,1
73,-801.65,13,200,0.0233,0,0
74,-863.86,9,200,0.0249,0,0
75,-872.52,6,200,0.0243,0,0
76,-291.73,9,200,0.0239,0,3
77,-112.81,5,200,0.0251,0,3
78,-133.73,14,200,0.0267,0,4
79,-710.46,9,167,0.0248,1,1
80,-276.04,5,65,0.0259,1,3
81,-312.64,17,84,0.0219,1,1
82,-311.47,6,67,0.0268,1,3
83,-224.54,10,200,0.0235,0,3
84,-195.67,10,45,0.0268,1,1
85,-234.94,4,200,0.0244,0,4
86,-263.86,5,65,0.0252,1,1
87,-594.73,8,141,0.0245,1,1
88,-267.75,10,60,0.0271,1,1
89,-216.58,6,57,0.0226,1,1
90,-287.48,6,68,0.0254,1,2
91,-857.68,14,200,0.0250,0,0
92,-831.60,7,200,0.0244,0,0
93,-213.41,4,50,0.0253,1,1
94,-339.66,28,82,0.0244,1,1
95,-330.61,4,82,0.0244,1,1
96,-190.45,8,41,0.0281,1,1
97,-558.21,14,137,0.0245,1,1
98,-186.44,22,200,0.0237,0,3
99,-514.09,10,116,0.0263,1,1
100,-827.39,7,200,0.0246,0,0
101,-591.77,9,140,0.0254,1,1
102,-511.36,15,118,0.0263,1,2
103,-258.72,15,58,0.0280,1,1
104,-675.72,14,165,0.0245,1,1
105,-504.96,15,110,0.0283,1,1
106,-294.70,7,77,0.0235,1,1
107,-757.58,7,190,0.0244,1,1
108,-853.79,10,200,0.0251,0,0
109,-278.16,14,72,0.0238,1,1
110,-845.12,16,200,0.0249,0,0
111,-201.96,14,200,0.0296,0,5
112,-248.95,6,59,0.0261,1,1
113,-574.07,28,127,0.0267,1,1
114,-358.14,6,94,0.0223,1,1
115,-368.32,10,95,0.0235,1,1
116,-907.78,15,200,0.0264,0,0
117,-214.32,14,53,0.0246,1,1
118,-912.37,6,200,0.0263,0,0
119,-144.22,12,35,0.0254,1,1
120,-185.20,5,47,0.0231,1,1
121,-318.68,4,72,0.0260,1,1
122,-258.94,18,63,0.0253,1,1
123,-337.69,8,86,0.0236,1,1
124,-336.20,16,80,0.0252,1,1
125,-223.11,20,61,0.0223,1,1
126,-85.00,7,200,0.0196,0,8
127,-247.36,16,60,0.0263,1,1
128,-254.82,4,56,0.0274,1,1
129,-213.39,14,49,0.0261,1,1
130,-325.22,18,75,0.0247,1,1
131,-888.21,12,200,0.0254,0,0
132,-139.36,16,200,0.0247,0,6
133,-974.30,6,200,0.0274,0,0
134,-875.59,7,200,0.0257,0,0
135,-518.26,15,119,0.0251,1,1
136,-509.89,22,110,0.0264,1,1
137,-912.11,8,200,0.0268,0,0
138,-158.90,13,33,0.0314,1,1
139,-405.46,11,88,0.0273,1,1
140,-446.30,4,103,0.0254,1,1
141,-391.77,12,96,0.0239,1,1
142,-361.89,18,79,0.0272,1,1
143,-235.15,6,48,0.0299,1,3
144,-224.73,4,53,0.0250,1,2
145,-144.30,19,200,0.0293,0,5
146,-816.58,8,180,0.0262,1,1
147,-381.91,13,95,0.0233,1,2
148,-459.52,8,112,0.0245,1,2
149,-154.63,14,40,0.0243,1,2
150,-33.40,8,10,0.0256,1,1
151,-160.61,9,46,0.0224,1,1
152,-226.42,35,52,0.0243,1,2
153,-246.68,9,59,0.0244,1,1
154,-260.56,7,66,0.0245,1,1
155,-324.18,20,82,0.0229,1,1
156,-820.92,10,200,0.0236,0,0
157,-100.84,15,200,0.0259,0,7
158,-325.50,7,70,0.0259,1,1
159,-341.91,5,75,0.0280,1,2
