episode,reward,mttd,mttr,fpr,csr,compromised
1,-36.98,9,13,0.0237,1,1
2,-98.89,10,25,0.0304,1,2
3,-50.62,10,11,0.0347,1,1
4,-140.99,9,34,0.0265,1,1
5,-80.20,7,21,0.0302,1,1
6,-76.74,17,20,0.0279,1,2
7,-157.47,9,44,0.0235,1,1
8,-135.40,6,24,0.0353,1,2
9,-94.43,7,26,0.0268,1,1
10,-180.43,5,43,0.0269,1,1
11,-119.09,4,29,0.0285,1,1
12,-106.67,4,200,0.0314,0,3
13,-38.49,11,13,0.0255,1,2
14,-63.62,11,12,0.0354,1,1
15,-66.18,6,16,0.0271,1,2
16,-137.18,7,37,0.0269,1,1
17,-946.46,12,200,0.0288,0,0
18,-142.61,6,35,0.0268,1,2
19,-71.01,10,17,0.0295,1,2
20,-48.31,8,17,0.0232,1,2
21,-94.11,6,22,0.0279,1,1
22,-286.76,8,74,0.0257,1,1
23,-105.49,24,26,0.0267,1,2
24,-41.62,8,8,0.0327,1,1
25,-82.19,6,24,0.0230,1,2
26,-104.21,5,20,0.0329,1,2
27,-111.95,6,26,0.0273,1,2
28,-28.25,4,14,0.0189,1,2
29,-76.84,10,200,0.0244,0,4
30,-198.79,7,37,0.0332,1,1
31,-139.99,35,41,0.0233,1,2
32,-856.51,9,200,0.0254,0,0
33,-114.73,9,22,0.0305,1,1
34,-972.10,9,200,0.0283,0,0
35,-41.82,4,10,0.0348,1,2
36,-93.19,8,20,0.0289,1,1
37,-149.82,6,34,0.0269,1,1
38,-77.62,5,200,0.0289,0,3
39,-78.62,22,22,0.0256,1,1
40,-960.76,6,200,0.0283,0,0
41,-153.35,14,37,0.0273,1,1
42,-42.05,7,10,0.0276,1,1
43,-63.49,8,11,0.0337,1,2
44,-174.58,7,36,0.0326,1,1
45,-889.41,5,200,0.0273,0,0
46,-26.52,5,9,0.0245,1,1
47,-100.91,5,21,0.0331,1,1
48,-118.96,8,33,0.0274,1,1
49,-128.77,22,36,0.0243,1,1
50,-190.07,16,41,0.0278,1,1
51,-969.86,7,200,0.0280,0,0
52,-98.34,9,18,0.0314,1,1
53,-66.29,8,15,0.0308,1,1
54,-113.92,7,20,0.0351,1,1
55,-36.50,5,11,0.0256,1,1
56,-102.69,13,25,0.0280,1,1
57,-139.14,7,35,0.0266,1,1
